id,house_ln,house_la,subway,bus_stop,park,scenery,street,room_type,accommodates,bathroom,bedroom,beds,bed_type,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate,host_response_time,response_time_num,host_response_rate,superhost,host_neighborhood,daily_price,weekly_price,monthly_price,Central_Park,Van_Cortlandt,Flushing_Meadows,Prospect_Park,Washington_Square_Park,Bronx_Park,Pelham_Bay_Park,Floyd_Bennet_Field,Jamaica_Bay,Jacob_Riis_Park,Fort_Tilden,Greenbelt,The_Metropolitan_Museum_of_Art,statue_of_liberty,Empire_state_Building,American_Museum_of_Natual_History,Museum_of_Modern_Art,Times_Square,One_world_trade_cente,Grand_Centreal_Terminal,intrepid_sea_air,Fifth_Avenue,Brooklyn_Bridge,Wall_Street,Flatiron_Building,New_York_University,Broadway,China_Town,New_york_Public_Library,West_Point_Academy,Columbia_University,Madison_Square_Garden,madame_tussauds_new_york,National_September_11_Memorial_Museum,Manhattan_Skyline,United_Nations_Headquarters,SOHO,St_Patrick_Cathedral,High_Line_Park,Top_of_the_Rock,sub_dist_1,sub_dist_2,sub_dist_3,bus_dist_1,bus_dist_2,bus_dist_3,subway_station,new_price
3683241,-73.91377,40.68781,1,2,0,0,Brooklyn,Entire home/apt,4,1,2,2,Real Bed,1,2,90,1,0,0,0.9855,N/A,0,0,0,Bushwick,150,500,1400,11.752,23.482,8.435,5.331,8.514,18.364,22.444,10.132,10.765,13.638,14.191,14.559,10.998,11.029,9.082,11.557,9.803,9.932,8.839,8.981,11.273,10.546,7.336,8.265,8.724,8.421,12.559,7.625,9.282,77.072,13.933,9.508,9.917,8.729,10.002,8.398,11.636,9.508,249.677,9.682,0.284,0.614,0.745,0.418,0.498,0.551,1,150
3684144,-73.93619,40.69753,3,5,0,0,Brooklyn,Private room,2,1,1,1,Real Bed,1,18,93,0,1,0,0.9855,within an hour,3,1,0,Bedford-Stuyvesant,55,,,10.105,22.682,9.309,4.546,6.345,17.735,22.302,11.607,12.537,15.429,15.598,13.249,9.377,9.183,7.053,9.838,7.924,7.973,6.717,7.043,9.251,8.866,5.241,6.195,6.621,6.25,10.876,5.466,7.305,75.916,12.432,7.447,7.914,6.617,8.129,6.543,9.879,7.612,248.604,7.769,0.058,0.515,0.742,0.065,0.187,0.421,1,55
3684302,-73.94737,40.67472,0,11,1,0,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,45,100,1,0,0,0.9147,within a few hours,2,1,1,Crown Heights,100,,,12.399,25.353,11.531,2.146,7.527,20.435,24.982,9.6,10.918,13.78,13.441,11.408,11.708,8.353,8.842,12.061,9.98,9.886,6.994,9.031,10.982,11.15,5.49,6.241,8.2,7.396,13.121,6.124,9.206,78.431,14.824,9.133,9.734,6.843,10.189,8.686,12.056,9.652,251.149,9.774,0.601,0.686,0.737,0.038,0.145,0.232,0,100
3685433,-73.96888,40.69494,0,4,1,6,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,7,91,1,0,0,1.8669,N/A,0,0,0,Clinton Hill,100,700,,10.024,23.627,11.889,3.271,4.655,18.959,23.989,12.44,13.806,16.667,16.202,10.707,9.393,6.412,6.151,9.617,7.436,7.242,4.242,6.464,8.221,8.794,2.712,3.585,5.426,4.521,10.68,3.248,6.572,76.175,12.531,6.384,7.038,4.11,7.643,6.267,9.569,7.105,248.928,7.197,0.781,1.003,1.028,0.181,0.184,0.244,0,100
3685704,-73.94357,40.68822,0,8,1,1,Brooklyn,Entire home/apt,4,1,1,2,Real Bed,4,116,92,1,0,0,1.7837,within an hour,3,1,1,Bedford-Stuyvesant,95,710,2100,10.971,23.818,10.385,3.352,6.556,18.905,23.508,10.837,11.954,14.843,14.763,12.242,10.265,8.516,7.606,10.66,8.638,8.604,6.485,7.712,9.786,9.724,4.958,5.846,7.051,6.44,11.713,5.389,7.924,76.936,13.364,7.945,8.491,6.36,8.847,7.303,10.673,8.316,249.645,8.453,0.843,0.854,0.951,0.187,0.215,0.274,0,140
3686493,-73.98475,40.73632,7,24,1,21,New York,Entire home/apt,3,1,1,2,Real Bed,2,0,0,1,0,0,1.73,within a few hours,2,0.99,0,Upper East Side,175,,4300,5.598,19.801,12.136,7.972,1.224,15.612,21.259,17.136,18.33,21.218,20.965,12.883,5.109,7.267,1.391,5.097,2.861,2.511,3.536,1.933,3.443,4.477,3.481,3.934,0.678,1.298,6.126,2.565,1.885,71.597,8.136,1.596,2.258,3.624,3.049,2.196,4.982,2.55,244.356,2.575,0.403,0.424,0.475,0.115,0.192,0.299,4,175
3686972,-73.97939,40.77905,5,20,1,19,New York,Entire home/apt,3,1,1,2,Real Bed,1,20,95,1,0,0,0.7795,within an hour,3,1,0,Upper West Side,200,,3200,1.151,15.38,12.467,12.648,5.571,11.728,17.792,21.356,22.276,25.163,25.304,17.139,1.352,11.396,3.4,0.556,1.959,2.293,7.882,2.933,2.4,1.259,8.209,8.492,4.307,5.715,1.374,7.257,2.888,66.836,3.47,3.421,2.651,8.02,1.754,3.239,0.264,2.289,239.596,2.213,0.227,0.459,0.545,0.163,0.197,0.213,2,200
3687172,-73.99951,40.72858,11,7,1,19,New York,Entire home/apt,2,1,1,1,Real Bed,1,20,93,1,0,0,2.282,N/A,0,0,0,Greenwich Village,190,,,6.812,21.118,13.431,7.446,0.31,17.043,22.745,16.972,18.343,21.209,20.68,11.459,6.411,5.792,2.544,6.264,4.096,3.582,2.086,3.279,4.029,5.785,2.466,2.63,1.619,0.217,7.236,1.515,3.095,72.501,9.314,2.442,3.212,2.2,4.254,3.679,6.098,3.824,245.25,3.789,0.426,0.442,0.459,0.178,0.215,0.255,5,190
3687227,-73.95333,40.68769,1,11,1,2,Brooklyn,Private room,2,1,1,1,Real Bed,1,3,93,0,1,0,1.7837,N/A,0,0,0,Bedford-Stuyvesant,65,,1200,10.904,24.056,11.111,2.826,6.063,19.221,23.968,11.115,12.37,15.246,14.968,11.469,10.223,7.694,7.316,10.554,8.458,8.359,5.779,7.506,9.461,9.656,4.25,5.103,6.685,5.937,11.615,4.764,7.679,76.983,13.349,7.613,8.208,5.645,8.667,7.176,10.543,8.13,249.713,8.25,0.216,0.583,0.762,0.224,0.228,0.244,1,65
3688197,-73.9756,40.64644,1,9,1,0,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,10,98,1,0,0,0.3867,N/A,0,0,0,Kensington,95,600,,15.43,28.966,15.387,2.18,9.56,24.173,28.881,8.633,10.639,13.216,11.783,8.494,14.811,7.516,11.414,15.003,12.793,12.53,8.049,11.82,13.331,14.207,6.92,7.192,10.594,9.409,16.062,7.842,11.881,81.574,17.947,11.562,12.275,7.869,12.996,11.678,14.936,12.465,254.331,12.537,0.435,0.483,0.975,0.203,0.24,0.275,2,99
3689140,-74.00213,40.73419,11,6,1,19,New York,Entire home/apt,2,1,1,1,Real Bed,2,202,95,1,0,0,2.282,within an hour,3,1,0,West Village,197,1274,4700,6.337,20.667,13.608,8.107,0.551,16.688,22.467,17.621,18.974,21.843,21.337,11.861,5.987,6.145,2.151,5.772,3.669,3.098,2.539,2.945,3.406,5.372,3.109,3.184,1.298,0.67,6.714,2.169,2.692,71.887,8.81,1.94,2.7,2.678,3.809,3.465,5.587,3.426,244.633,3.36,0.108,0.248,0.436,0.231,0.321,0.347,3,197
3693901,-73.94468,40.69134,0,6,1,1,brooklyn,Private room,2,1,1,1,Real Bed,1,2,40,0,1,0,1.7837,N/A,0,0,0,,100,300,1100,10.613,23.498,10.277,3.564,6.243,18.603,23.251,11.194,12.297,15.187,15.122,12.302,9.908,8.424,7.255,10.301,8.28,8.249,6.259,7.355,9.439,9.365,4.739,5.648,6.711,6.13,11.354,5.124,7.57,76.587,13.008,7.6,8.14,6.14,8.488,6.944,10.314,7.958,249.299,8.095,0.514,0.769,1.002,0.093,0.133,0.171,0,100
3694498,-73.94156,40.71385,1,13,0,3,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,6,97,1,0,0,0.9672,N/A,0,0,0,Williamsburg,165,,,8.235,20.998,8.966,5.875,5.065,16.148,20.968,13.476,14.361,17.25,17.468,13.788,7.507,9.103,5.365,7.975,6.108,6.21,6.041,5.262,7.55,6.998,4.764,5.737,5.066,5.001,9.01,4.653,5.557,74.09,10.567,5.803,6.193,5.987,6.31,4.712,8.024,5.805,246.793,5.972,0.225,0.227,0.695,0.223,0.237,0.246,2,165
3695776,-73.99782,40.68431,0,3,1,6,Brooklyn,Entire home/apt,3,1,1,2,Real Bed,1,4,95,1,0,0,0.4812,N/A,0,0,0,Carroll Gardens,145,900,,11.479,25.553,14.6,3.156,5.172,21.105,26.373,12.907,14.641,17.39,16.314,8.019,10.956,3.979,7.248,10.984,8.748,8.362,3.441,7.804,8.954,10.327,2.465,2.585,6.353,5.02,12.009,3.427,7.768,77.413,14.02,7.291,8.046,3.26,8.936,7.867,10.864,8.434,250.166,8.462,0.503,0.621,1.108,0.422,0.472,0.491,0,145
3696043,-73.92509,40.66827,1,7,1,0,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,2,128,94,1,0,0,0.9147,within a day,1,0.69,0,,75,620,,13.49,25.749,10.659,3.779,9.245,20.674,24.817,8.223,9.247,12.137,12.216,13.041,12.761,10.341,10.3,13.221,11.272,11.276,8.94,10.367,12.487,12.252,7.419,8.213,9.762,9.125,14.261,7.977,10.6,79.199,15.804,10.65,11.181,8.796,11.479,9.907,13.257,10.955,251.852,11.102,0.447,0.666,1.059,0.212,0.225,0.237,1,70
3697432,-73.95437,40.77542,3,15,1,19,New York,Private room,1,2,1,1,Real Bed,1,48,87,0,1,0,0.9315,within a day,1,0.81,0,Upper East Side,73,588,1850,1.59,14.789,10.358,12.287,6.139,10.596,16.403,20.366,21.086,23.951,24.382,17.906,0.87,12.229,3.949,1.743,2.5,3.176,8.533,3.171,4.084,0.992,8.474,8.979,4.839,6.257,2.427,7.596,3.413,67.227,3.637,4.243,3.609,8.639,2.424,2.91,2.014,2.687,239.96,2.793,0.464,0.505,1.138,0.052,0.15,0.223,1,97
3698111,-73.9557,40.77579,3,13,1,19,New York,Private room,2,2,1,1,Real Bed,1,61,90,0,1,0,0.9315,within a day,1,0.81,0,Upper East Side,87,623,2290,1.481,14.795,10.478,12.317,6.107,10.633,16.459,20.433,21.164,24.03,24.447,17.876,0.753,12.193,3.907,1.624,2.44,3.11,8.503,3.138,3.99,0.89,8.465,8.958,4.804,6.227,2.319,7.581,3.367,67.185,3.577,4.19,3.543,8.61,2.356,2.907,1.894,2.638,239.921,2.736,0.412,0.426,1.094,0.071,0.168,0.214,2,109
3698241,-73.95616,40.77688,3,11,1,19,New York,Private room,1,2,1,1,Real Bed,1,56,87,0,1,0,0.9315,within a day,1,0.81,0,Upper East Side,74,623,2100,1.37,14.7,10.56,12.434,6.185,10.562,16.409,20.56,21.291,24.157,24.573,17.954,0.662,12.265,3.977,1.545,2.492,3.155,8.581,3.216,3.992,0.889,8.559,9.044,4.879,6.306,2.206,7.671,3.434,67.063,3.451,4.247,3.589,8.69,2.399,3.008,1.825,2.702,239.8,2.792,0.294,0.479,1.067,0.071,0.273,0.289,2,102
3698367,-73.97219,40.67948,4,6,1,4,Brooklyn,Private room,2,1,1,1,Real Bed,1,6,73,0,1,0,0.9893,N/A,0,0,0,Prospect Heights,65,420,,11.748,25.353,12.944,1.564,6.09,20.647,25.578,11.138,12.7,15.509,14.765,9.642,11.126,6.198,7.79,11.329,9.13,8.898,5.083,8.156,9.789,10.523,3.67,4.271,7.011,5.944,12.389,4.471,8.238,77.897,14.262,7.978,8.666,4.918,9.335,7.994,11.27,8.8,250.652,8.881,0.271,0.287,0.482,0.203,0.346,0.402,3,65
3700364,-73.99812,40.7284,10,7,1,19,New York,Entire home/apt,2,1,1,2,Real Bed,1,46,96,1,0,0,2.282,within an hour,3,1,1,Greenwich Village,199,,,6.786,21.083,13.316,7.388,0.278,16.988,22.677,16.895,18.256,21.124,20.611,11.509,6.374,5.854,2.509,6.243,4.062,3.563,2.137,3.23,4.054,5.747,2.439,2.649,1.581,0.14,7.222,1.481,3.06,72.516,9.295,2.432,3.202,2.244,4.225,3.609,6.082,3.786,245.266,3.757,0.381,0.402,0.454,0.204,0.237,0.259,4,225
3701708,-73.97454,40.67916,4,3,1,5,Brooklyn,Private room,1,1.5,1,1,Real Bed,1,2,90,0,1,0,0.9893,N/A,0,0,0,Park Slope,65,450,,11.791,25.444,13.132,1.568,6.057,20.757,25.715,11.225,12.814,15.615,14.825,9.447,11.176,6.01,7.8,11.364,9.158,8.911,4.977,8.184,9.776,10.57,3.589,4.155,7.007,5.91,12.423,4.415,8.255,77.935,14.31,7.975,8.671,4.809,9.361,8.041,11.3,8.828,250.692,8.905,0.191,0.298,0.527,0.182,0.336,0.382,2,65
3701890,-73.9874,40.77918,3,13,1,19,New York,Entire home/apt,4,1,1,2,Real Bed,2,5,100,1,0,0,0.7795,within an hour,3,1,0,Upper West Side,160,1150,2800,1.738,15.723,13.105,12.724,5.442,12.222,18.333,21.602,22.584,25.475,25.521,16.841,2.026,11.099,3.38,1.193,2.132,2.264,7.678,3.065,1.957,1.892,8.127,8.335,4.237,5.59,1.684,7.166,2.925,66.84,3.783,3.296,2.541,7.825,1.925,3.515,0.875,2.452,239.598,2.321,0.464,0.774,0.822,0.052,0.199,0.205,1,160
3702400,-73.92788,40.69825,1,5,0,0,Brooklyn,Private room,2,1,1,1,Real Bed,2,6,96,0,1,0,0.9855,within an hour,3,1,0,Bushwick,175,305,1029,10.239,22.483,8.668,5.069,6.883,17.473,21.902,11.5,12.299,15.186,15.527,13.912,9.496,9.888,7.425,10.01,8.188,8.291,7.378,7.345,9.618,9.014,5.917,6.878,7.062,6.796,11.03,6.1,7.636,75.859,12.499,7.847,8.266,7.284,8.389,6.788,10.072,7.886,248.52,8.055,0.06,0.551,0.666,0.185,0.34,0.382,1,175
3703037,-73.97844,40.77817,5,14,1,19,New York,Entire home/apt,2,1,2,2,Real Bed,1,0,0,1,0,0,0.7795,N/A,0,0,0,Upper West Side,200,,,1.15,15.424,12.358,12.546,5.5,11.736,17.785,21.238,22.154,25.041,25.187,17.092,1.278,11.349,3.317,0.545,1.857,2.216,7.821,2.831,2.399,1.145,8.128,8.423,4.229,5.643,1.448,7.178,2.799,66.932,3.528,3.353,2.585,7.957,1.654,3.122,0.306,2.186,239.692,2.117,0.299,0.334,0.614,0.128,0.253,0.315,2,200
3703633,-73.98689,40.73268,7,17,1,20,New York,Entire home/apt,5,1,2,3,Real Bed,1,7,84,1,0,0,1.1773,within a few hours,2,0.96,0,Hell's Kitchen,195,,4200,6.035,20.244,12.335,7.605,0.904,16.047,21.676,16.854,18.092,20.975,20.658,12.451,5.552,6.852,1.799,5.529,3.296,2.919,3.12,2.375,3.759,4.92,3.042,3.495,0.968,0.941,6.553,2.122,2.311,72.007,8.572,1.934,2.639,3.201,3.481,2.623,5.408,2.988,244.766,3.006,0.067,0.34,0.4,0.068,0.107,0.112,6,195
3704067,-73.96675,40.69034,1,8,1,5,Brooklyn,Entire home/apt,4,1,1,2,Real Bed,2,121,92,1,0,0,1.8669,within a few hours,2,1,0,Clinton Hill,175,1085,3780,10.537,24.065,11.952,2.77,5.187,19.356,24.315,11.907,13.295,16.151,15.662,10.599,9.897,6.562,6.69,10.137,7.964,7.779,4.656,6.993,8.763,9.303,3.134,3.952,5.968,5.051,11.2,3.739,7.107,76.686,13.036,6.925,7.578,4.515,8.171,6.778,10.093,7.633,249.436,7.728,0.25,0.586,0.767,0.223,0.224,0.263,1,98
3706213,-73.99081,40.76027,11,8,2,19,New York,Entire home/apt,2,1,1,1,Real Bed,1,0,0,1,0,0,4.3095,N/A,0,0,0,Hell's Kitchen,190,,,3.349,17.668,12.843,10.683,3.32,13.879,19.831,19.767,20.87,23.763,23.633,14.846,3.136,9.104,1.352,2.76,1.115,0.502,5.589,1.422,0.981,2.587,6.006,6.222,2.132,3.468,3.664,5.045,1.068,68.951,5.769,1.177,0.459,5.731,1.106,2.184,2.55,1.163,241.707,0.949,0.342,0.474,0.563,0.264,0.3,0.313,2,190
3710230,-73.95392,40.66271,2,6,1,0,Brooklyn,Entire home/apt,8,2,3,4,Real Bed,6,18,95,1,0,0,0.8737,N/A,0,0,0,Lefferts Garden,199,1100,,13.662,26.775,12.817,1.372,8.412,21.873,26.421,8.727,10.291,13.092,12.415,10.535,12.99,8.194,9.936,13.296,11.164,11.014,7.499,10.2,12.02,12.416,6.084,6.679,9.226,8.271,14.36,6.855,10.338,79.76,16.121,10.182,10.826,7.332,11.372,9.918,13.273,10.834,252.492,10.941,0.259,0.637,0.713,0.089,0.095,0.258,1,199
3710685,-73.9169,40.74502,1,11,0,1,Queens,Entire home/apt,4,1,1,3,Real Bed,1,67,91,1,0,0,0.9628,within a day,1,0.9,0,Sunnyside,100,750,2700,6.211,17.202,6.44,9.898,6.958,12.21,16.928,16.476,16.91,19.723,20.542,17.544,5.462,12.418,5.788,6.251,5.436,5.951,8.865,5.149,7.401,5.243,8.012,8.879,6.15,6.985,7.051,7.504,5.582,70.706,7.944,6.314,6.207,8.881,5.557,4.34,6.45,5.296,243.316,5.513,0.247,0.379,0.615,0.181,0.188,0.198,2,100
3711039,-73.91596,40.76977,2,6,0,3,Long Island City,Shared room,1,1,1,1,Real Bed,1,34,98,0,0,1,0.6855,within an hour,3,1,1,Astoria,45,,,4.724,14.473,7.16,12.445,8.108,9.567,14.635,19.207,19.571,22.356,23.275,19.483,4.128,14.057,6.298,5.016,5.278,5.95,10.347,5.492,7.166,4.24,9.819,10.559,6.983,8.182,5.476,9.124,5.883,67.962,5.747,6.75,6.334,10.405,5.299,4.822,5.301,5.306,240.564,5.492,0.168,0.572,0.672,0.13,0.191,0.195,1,45
3715824,-73.98419,40.72669,0,12,1,19,New York,Entire home/apt,2,1,1,1,Real Bed,1,178,97,1,0,0,1.1773,within an hour,3,1,1,East Village,129,,,6.631,20.759,12.17,6.908,1.199,16.47,22.008,16.158,17.413,20.295,19.956,12.073,6.109,6.575,2.463,6.145,3.908,3.582,2.884,2.955,4.463,5.479,2.502,3.099,1.67,1.14,7.183,1.665,2.948,72.666,9.172,2.634,3.324,2.929,4.101,3.066,6.041,3.589,245.426,3.63,0.521,0.607,0.69,0.112,0.126,0.178,0,129
3716193,-73.94239,40.68205,2,12,1,0,Brooklyn,Entire home/apt,6,1,2,3,Real Bed,2,163,93,1,0,0,1.7837,within an hour,3,1,1,Bedford-Stuyvesant,100,,,11.664,24.471,10.699,2.949,7.132,19.534,24.065,10.164,11.327,14.211,14.078,12.073,10.958,8.652,8.263,11.35,9.319,9.273,6.891,8.388,10.435,10.416,5.362,6.202,7.684,7.01,12.405,5.875,8.593,77.624,14.057,8.591,9.151,6.755,9.528,7.99,11.362,8.996,250.33,9.13,0.27,0.701,1.028,0.12,0.152,0.212,1,145
3717689,-73.95886,40.69141,1,6,1,3,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,2,100,1,0,0,1.7837,N/A,0,0,0,Clinton Hill,85,500,,10.447,23.771,11.309,3.02,5.452,18.995,23.856,11.693,12.98,15.852,15.519,11.24,9.782,7.23,6.765,10.078,7.951,7.824,5.172,6.991,8.893,9.203,3.643,4.514,6.108,5.325,11.141,4.141,7.145,76.566,12.917,7.045,7.657,5.042,8.16,6.7,10.055,7.622,249.306,7.733,0.3,0.492,0.767,0.155,0.191,0.266,2,85
3717749,-73.98233,40.6413,1,5,1,0,Brooklyn,Private room,2,1.5,1,1,Airbed,1,2,100,0,1,0,0.3867,N/A,0,0,0,Kensington,70,420,,16.033,29.668,16.192,2.896,10.035,24.907,29.658,8.754,10.865,13.351,11.688,7.924,15.429,7.482,11.958,15.592,13.37,13.078,8.384,12.398,13.821,14.819,7.355,7.534,11.116,9.883,16.645,8.298,12.439,82.155,18.56,12.08,12.807,8.203,13.57,12.292,15.513,13.043,254.915,13.106,0.378,0.675,1.011,0.097,0.241,0.321,1,70
3718713,-73.94229,40.70536,3,10,0,2,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,2,5,88,1,0,0,0.9672,N/A,0,0,0,Williamsburg,100,,,9.132,21.932,9.369,4.997,5.435,17.059,21.803,12.593,13.547,16.439,16.568,13.223,8.412,8.806,6.047,8.851,6.916,6.962,6.039,6.032,8.245,7.889,4.633,5.609,5.638,5.349,9.894,4.716,6.294,75.033,11.489,6.448,6.905,5.958,7.121,5.539,8.886,6.603,247.738,6.759,0.335,0.462,0.576,0.078,0.133,0.18,2,100
3720404,-73.95236,40.70914,5,4,0,6,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,1,100,1,0,0,0.9672,N/A,0,0,0,Williamsburg,160,560,,8.551,21.724,9.998,5.065,4.492,16.961,21.902,13.273,14.326,17.219,17.204,12.741,7.857,8.081,5.218,8.226,6.199,6.183,5.148,5.279,7.414,7.303,3.794,4.772,4.749,4.404,9.283,3.799,5.506,74.598,10.975,5.593,6.093,5.077,6.407,4.863,8.235,5.877,247.327,6.017,0.268,0.381,0.414,0.272,0.372,0.452,4,160
3725902,-73.98421,40.6779,1,1,1,5,Brooklyn,Entire home/apt,4,1,2,2,Real Bed,2,9,96,1,0,0,0.9893,N/A,0,0,0,Gowanus,162,,,11.994,25.827,13.907,1.838,5.988,21.22,26.283,11.617,13.309,16.073,15.102,8.651,11.413,5.243,7.886,11.539,9.31,9.007,4.603,8.342,9.763,10.795,3.362,3.752,7.044,5.837,12.589,4.271,8.371,78.09,14.53,8.009,8.734,4.427,9.509,8.278,11.453,8.985,250.85,9.043,0.113,0.786,0.786,0.349,0.588,0.683,1,162
3727816,-73.853,40.73538,0,9,1,0,Queens,Private room,2,1,1,1,Airbed,1,2,90,0,1,0,0.4283,N/A,0,0,0,Forest Hills,80,600,,11.173,18.287,1.137,12.537,12.172,12.97,15.78,15.732,15.355,17.841,19.656,21.413,10.499,16.941,11.256,11.367,10.895,11.434,13.731,10.637,12.873,10.442,12.573,13.532,11.537,12.169,11.965,12.321,11.069,72.257,12.228,11.785,11.696,13.704,11.002,9.828,11.616,10.774,244.437,10.991,0.951,0.985,1.391,0.172,0.182,0.188,0,80
3727861,-73.9548,40.80257,4,17,1,8,New York,Private room,1,1,1,1,Real Bed,1,0,0,0,1,0,1.6748,N/A,0,0,0,Harlem,200,,,2.251,12.082,11.876,15.29,8.745,8.448,14.605,23.314,23.949,26.795,27.346,20.433,2.684,14.695,6.51,2.837,4.958,5.487,11.113,5.853,5.713,3.314,11.267,11.662,7.44,8.88,2.121,10.346,5.961,64.208,0.856,6.645,5.892,11.24,4.794,5.805,3.073,5.247,236.942,5.262,0.28,0.357,0.439,0.164,0.184,0.194,4,200
3731209,-73.95804,40.71795,1,2,1,14,Brooklyn,Private room,2,1,1,1,Real Bed,1,1,0,0,1,0,0.9601,N/A,0,0,0,Williamsburg,55,400,1400,7.515,20.913,10.173,5.911,3.607,16.251,21.37,14.36,15.414,18.307,18.282,12.954,6.838,7.961,4.136,7.171,5.115,5.093,4.684,4.19,6.334,6.268,3.541,4.482,3.71,3.541,8.231,3.277,4.416,73.615,9.969,4.524,5.007,4.649,5.324,3.796,7.169,4.792,246.355,4.929,0.122,0.784,0.8,0.494,0.499,0.751,1,55
3731871,-73.92972,40.69865,1,2,0,0,Brooklyn,Private room,2,1,1,1,Real Bed,1,12,97,0,1,0,0.9855,N/A,0,0,0,Bushwick,49,369,1400,10.146,22.464,8.777,4.995,6.728,17.469,21.934,11.58,12.405,15.293,15.601,13.792,9.406,9.738,7.291,9.91,8.071,8.166,7.217,7.221,9.486,8.919,5.757,6.719,6.918,6.641,10.934,5.939,7.508,75.809,12.42,7.709,8.135,7.123,8.273,6.673,9.969,7.767,248.476,7.934,0.215,0.526,0.595,0.347,0.379,0.515,1,72
3735483,-73.94058,40.68732,0,7,1,0,Brooklyn,Private room,2,1.5,1,1,Real Bed,1,41,96,0,1,0,1.7837,within a day,1,1,1,Bedford-Stuyvesant,55,,,11.119,23.867,10.232,3.452,6.803,18.928,23.476,10.652,11.735,14.625,14.595,12.433,10.407,8.77,7.813,10.819,8.819,8.8,6.756,7.9,9.999,9.873,5.229,6.117,7.275,6.689,11.87,5.654,8.121,77.041,13.495,8.162,8.696,6.631,9.027,7.473,10.839,8.498,249.742,8.639,0.823,1.077,1.121,0.071,0.164,0.374,0,55
3737180,-73.91197,40.70033,2,4,0,0,Brooklyn,Private room,2,1,1,1,Real Bed,1,0,0,0,1,0,0.9855,N/A,0,0,0,Bushwick,50,350,,10.552,22.081,7.428,6.221,7.953,16.966,21.109,11.491,12.023,14.875,15.556,15.224,9.791,11.246,8.209,10.396,8.768,8.967,8.65,8.008,10.364,9.372,7.22,8.189,7.969,7.881,11.372,7.332,8.344,75.69,12.66,8.67,9,8.565,8.959,7.362,10.498,8.49,248.285,8.677,0.066,0.448,0.668,0.03,0.13,0.338,2,50
3737847,-73.91204,40.7001,2,4,0,0,Brooklyn,Private room,2,1,1,1,Real Bed,1,2,100,0,1,0,0.9855,N/A,0,0,0,Bushwick,50,250,,10.572,22.108,7.448,6.201,7.959,16.992,21.135,11.467,12,14.853,15.532,15.208,9.811,11.237,8.221,10.415,8.784,8.982,8.649,8.023,10.377,9.391,7.216,8.185,7.978,7.886,11.392,7.332,8.358,75.715,12.682,8.682,9.014,8.563,8.975,7.378,10.517,8.506,248.311,8.693,0.05,0.468,0.666,0.032,0.114,0.341,2,50
3738529,-73.9654,40.69817,0,3,1,6,Brooklyn,Entire home/apt,5,1,2,3,Real Bed,1,7,94,1,0,0,1.8669,N/A,0,0,0,Brooklyn Navy Yard,150,,,9.668,23.198,11.474,3.647,4.52,18.511,23.527,12.614,13.912,16.784,16.421,11.148,9.024,6.747,5.879,9.276,7.116,6.954,4.354,6.147,7.987,8.432,2.838,3.763,5.196,4.393,10.339,3.245,6.279,75.814,12.163,6.141,6.77,4.237,7.323,5.91,9.237,6.785,248.564,6.886,1.127,1.128,1.302,0.311,0.319,0.334,0,87
3738756,-73.9596,40.72037,1,0,1,17,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,21,96,1,0,0,0.9601,N/A,0,0,0,,140,,,7.234,20.694,10.24,6.157,3.385,16.064,21.232,14.658,15.713,18.606,18.578,13.028,6.562,7.954,3.839,6.883,4.818,4.794,4.594,3.891,6.038,5.988,3.528,4.446,3.43,3.327,7.944,3.184,4.117,73.346,9.696,4.232,4.709,4.57,5.027,3.506,6.877,4.495,246.088,4.631,0.411,0.847,1.053,0.741,0.773,0.778,1,140
3738815,-73.98177,40.75068,9,17,2,21,New York,Entire home/apt,6,1,2,5,Real Bed,1,9,82,1,0,0,9.9753,within an hour,3,1,0,Midtown East,136,,4500,3.991,18.251,11.94,9.522,2.568,14.185,19.961,18.485,19.566,22.459,22.37,14.332,3.542,8.641,0.371,3.481,1.25,0.956,4.961,0.45,2.244,2.913,5.085,5.466,1.257,2.695,4.51,4.15,0.28,69.995,6.526,0.835,0.88,5.076,1.433,1.183,3.367,0.954,242.754,0.959,0.318,0.35,0.432,0.098,0.103,0.125,5,125
3739126,-73.99477,40.72339,9,6,1,19,New York,Private room,2,1,1,1,Real Bed,1,0,0,0,1,0,1.6704,N/A,0,0,0,Nolita,92,800,,7.214,21.461,13.102,6.77,0.854,17.274,22.882,16.272,17.642,20.507,19.986,11.228,6.758,5.659,2.935,6.69,4.474,4.031,1.94,3.584,4.633,6.127,1.892,2.267,2.016,0.705,7.693,0.934,3.474,73.061,9.742,2.938,3.698,2.002,4.65,3.848,6.548,4.179,245.815,4.176,0.234,0.244,0.268,0.169,0.282,0.357,6,92
