id,house_ln,house_la,subway,bus_stop,park,scenery,borough,room_type,accommodates,bathroom,bedroom,beds,bed_type,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate,host_response_time,response_time_num,host_response_rate,superhost,host_neighborhood,daily_price,weekly_price,monthly_price,Central_Park,Van_Cortlandt,Flushing_Meadows,Prospect_Park,Washington_Square_Park,Bronx_Park,Pelham_Bay_Park,Floyd_Bennet_Field,Jamaica_Bay,Jacob_Riis_Park,Fort_Tilden,Greenbelt,The_Metropolitan_Museum_of_Art,statue_of_liberty,Empire_state_Building,American_Museum_of_Natual_History,Museum_of_Modern_Art,Times_Square,One_world_trade_cente,Grand_Centreal_Terminal,intrepid_sea_air,Fifth_Avenue,Brooklyn_Bridge,Wall_Street,Flatiron_Building,New_York_University,Broadway,China_Town,New_york_Public_Library,West_Point_Academy,Columbia_University,Madison_Square_Garden,madame_tussauds_new_york,National_September_11_Memorial_Museum,Manhattan_Skyline,United_Nations_Headquarters,SOHO,St_Patrick_Cathedral,High_Line_Park,Top_of_the_Rock,sub_dist_1,sub_dist_2,sub_dist_3,bus_dist_1,bus_dist_2,bus_dist_3,Brooklyn,Manhattan,Queens,Staten,Bronx,ave_price,availability,accommodates_s,scenery_s,bedroom_s,beds_s,accom_bedroom,bedroom_for_each,beds_for_each,park_scenery,prediction,error
30340089,-73.98535,40.725770000000004,1,15,1,19,Manhattan,Entire home/apt,6,1.0,2,3,Real Bed,4,9,100,1,0,0,1.1773,within an hour,3,1.0,0,,399,,,6.751,20.892,12.279000000000002,6.8260000000000005,1.155,16.609,22.149,16.113,17.385,20.264,19.9,11.932,6.236000000000001,6.434,2.563,6.261,4.024,3.6830000000000003,2.747,3.076,4.531000000000001,5.605,2.3680000000000003,2.957,1.745,1.081,7.296,1.524,3.057,72.771,9.292,2.713,3.4160000000000004,2.79,4.215,3.202,6.153,3.707,245.53,3.7430000000000003,0.46799999999999997,0.6559999999999999,0.6779999999999999,0.12,0.129,0.217,0,1,0,0,0,66.5,0,36,361,4,9,12,3.0,2.0,19,275.28256,123.71743774414062
30364369,-73.94382,40.68696,0,7,1,1,Brooklyn,Entire home/apt,7,1.0,4,4,Real Bed,1,0,0,1,0,0,1.7837,within a day,1,1.0,0,Bedford-Stuyvesant,375,,,11.105,23.96,10.48,3.234,6.643,19.046,23.641,10.715,11.847999999999999,14.735,14.635,12.167,10.4,8.498,7.72,10.790999999999999,8.764,8.724,6.527,7.835,9.898,9.857000000000001,4.998,5.875,7.157,6.526,11.845,5.45,8.044,77.075,13.5,8.056000000000001,8.607000000000001,6.399,8.972000000000001,7.432,10.802999999999999,8.44,249.785,8.576,0.8220000000000001,0.87,0.914,0.098,0.205,0.225,1,0,0,0,0,53.57142857,0,49,1,16,16,28,1.75,1.75,1,216.91971,158.08029174804688
30370601,-73.956,40.72205,1,2,1,18,Brooklyn,Private room,4,1.0,1,2,Real Bed,1,0,0,0,1,0,0.9601,within a few hours,2,0.79,0,Charlottenburg,350,,,7.086,20.427,9.905,6.39,3.617,15.765,20.901,14.725,15.728,18.621,18.667,13.38,6.397,8.308,3.8739999999999997,6.757999999999999,4.75,4.776,4.928,3.85,6.07,5.837000000000001,3.883,4.797,3.545,3.569,7.815,3.5189999999999997,4.1080000000000005,73.16,9.522,4.296,4.723,4.908,4.957,3.3989999999999996,6.769,4.4319999999999995,245.896,4.581,0.491,0.5329999999999999,1.011,0.462,0.466,0.946,1,0,0,0,0,87.5,0,16,324,1,4,4,4.0,2.0,18,187.02274,162.97726440429688
30387173,-73.98469,40.77833,3,25,1,19,Manhattan,Entire home/apt,4,2.0,2,2,Real Bed,2,1,100,1,0,0,0.7795,within a few hours,2,0.91,0,Cambridge,490,,,1.5730000000000002,15.68,12.859000000000002,12.605,5.388999999999999,12.112,18.2,21.433000000000003,22.398000000000003,25.288,25.361,16.86,1.801,11.116,3.282,0.998,1.964,2.161,7.656000000000001,2.9160000000000004,2.026,1.646,8.06,8.295,4.16,5.5360000000000005,1.629,7.102,2.805,66.92699999999999,3.7439999999999998,3.236,2.47,7.8,1.756,3.3280000000000003,0.685,2.29,239.68599999999998,2.175,0.22899999999999998,0.5820000000000001,0.741,0.057,0.14400000000000002,0.145,0,1,0,0,0,122.5,1,16,361,4,4,8,2.0,2.0,19,355.0969,134.90310668945312
30387280,-74.00544000000001,40.716840000000005,14,5,1,15,Manhattan,Entire home/apt,4,1.5,2,2,Real Bed,2,0,0,1,0,0,1.7097,within a few hours,2,0.91,0,Cambridge,424,,,8.209,22.508000000000003,14.106,6.45,1.699,18.389,24.029,16.148,17.653,20.488000000000003,19.75,10.105,7.8,4.504,3.935,7.6610000000000005,5.4879999999999995,4.98,0.785,4.648,5.347,7.172000000000001,1.344,1.238,3.0060000000000002,1.565,8.631,0.758,4.486000000000001,73.828,10.712,3.8360000000000003,4.606,0.847,5.65,4.976,7.495,5.211,246.57,5.183,0.301,0.35600000000000004,0.40299999999999997,0.023,0.07,0.266,0,1,0,0,0,106.0,0,16,225,4,4,8,2.0,2.0,15,319.03918,104.9608154296875
30389559,-74.00694,40.71626,12,6,1,13,Manhattan,Entire home/apt,4,1.5,2,2,Real Bed,2,0,0,1,0,0,1.7097,within a few hours,2,0.91,0,Cambridge,463,,,8.318,22.623,14.242,6.452999999999999,1.811,18.515,24.163,16.168,17.689,20.52,19.754,9.978,7.915,4.368,4.0489999999999995,7.767,5.601,5.085,0.645,4.768,5.422000000000001,7.287999999999999,1.3619999999999999,1.151,3.1210000000000004,1.681,8.731,0.8690000000000001,4.6,73.898,10.815999999999999,3.937,4.707,0.7140000000000001,5.76,5.106,7.596,5.327000000000001,246.638,5.295,0.214,0.276,0.331,0.087,0.11900000000000001,0.139,0,1,0,0,0,115.75,0,16,169,4,4,8,2.0,2.0,13,356.94492,106.05508422851562
30393555,-73.98244,40.77771,3,25,1,19,Manhattan,Entire home/apt,4,1.5,2,2,Real Bed,2,0,0,1,0,0,0.7795,within a few hours,2,0.91,0,Cambridge,481,,,1.4469999999999998,15.64,12.657,12.519,5.362,12.017000000000001,18.087,21.302,22.253,25.142,25.237,16.887,1.618,11.142000000000001,3.2230000000000003,0.853,1.849,2.104,7.653,2.813,2.11,1.444,8.017999999999999,8.277000000000001,4.115,5.507999999999999,1.6030000000000002,7.063,2.7289999999999996,66.991,3.715,3.208,2.438,7.792999999999999,1.64,3.188,0.555,2.178,239.75099999999998,2.077,0.092,0.475,0.56,0.094,0.131,0.135,0,1,0,0,0,120.25,0,16,361,4,4,8,2.0,2.0,19,336.6449,144.3551025390625
30393944,-73.98291,40.7767,3,25,1,19,Manhattan,Entire home/apt,4,2.0,2,2,Real Bed,2,0,0,1,0,0,0.7795,within a few hours,2,0.91,0,Cambridge,469,,,1.545,15.755999999999998,12.658,12.411,5.244,12.123,18.185,21.211,22.169,25.059,25.142,16.769000000000002,1.673,11.024000000000001,3.108,0.945,1.749,1.989,7.5329999999999995,2.7089999999999996,2.005,1.455,7.901,8.158999999999999,3.9989999999999997,5.388999999999999,1.722,6.946000000000001,2.617,67.105,3.833,3.09,2.32,7.6739999999999995,1.54,3.1010000000000004,0.6579999999999999,2.077,239.864,1.9709999999999999,0.21,0.36700000000000005,0.561,0.053,0.085,0.14,0,1,0,0,0,117.25,0,16,361,4,4,8,2.0,2.0,19,360.38516,108.61483764648438
30427521,-73.99877,40.727920000000005,9,7,1,19,Manhattan,Entire home/apt,4,1.0,1,2,Real Bed,1,2,0,1,0,0,2.282,within a few hours,2,1.0,0,Greenwich Village,110,,,6.856,21.155,13.376,7.356,0.345,17.064,22.753,16.877,18.247,21.113000000000003,20.586,11.434000000000001,6.447,5.778,2.5810000000000004,6.311,4.1339999999999995,3.6310000000000002,2.062,3.305,4.104,5.82,2.388,2.58,1.653,0.215,7.289,1.4340000000000002,3.1319999999999997,72.571,9.363,2.497,3.267,2.169,4.295,3.6860000000000004,6.15,3.859,245.321,3.8280000000000003,0.363,0.409,0.41200000000000003,0.128,0.162,0.21899999999999997,0,1,0,0,0,27.5,0,16,361,1,4,4,4.0,2.0,19,233.50769,123.5076904296875
30439210,-73.97633,40.67559,4,3,1,3,Brooklyn,Entire home/apt,3,1.0,2,2,Real Bed,2,8,93,1,0,0,0.9893,within an hour,3,1.0,0,Ville-Marie,300,,,12.195,25.868000000000002,13.468,1.248,6.392,21.182,26.131,10.999,12.645999999999999,15.425999999999998,14.548,9.149,11.585,5.95,8.177999999999999,11.763,9.552,9.293,5.191,8.578,10.132,10.977,3.86,4.353,7.372999999999999,6.242999999999999,12.821,4.72,8.641,78.334,14.718,8.341000000000001,9.045,5.019,9.754,8.448,11.695,9.222999999999999,251.092,9.296,0.37200000000000005,0.447,0.5920000000000001,0.36,0.374,0.48700000000000004,1,0,0,0,0,100.0,1,9,9,4,4,6,1.5,1.5,3,168.15714,131.84286499023438
30440427,-73.9801,40.72124,0,10,1,18,Manhattan,Entire home/apt,8,2.0,4,4,Real Bed,10,16,86,1,0,0,1.1773,within an hour,3,1.0,0,Alphabet City,805,,,7.169,21.185,11.918,6.255,1.801,16.8,22.235,15.462,16.719,19.599,19.264,11.849,6.61,6.494,3.0989999999999998,6.707999999999999,4.48,4.209,2.94,3.51,5.148,5.985,2.186,2.955,2.354,1.7069999999999999,7.757000000000001,1.5590000000000002,3.555,73.264,9.709,3.31,3.977,2.9419999999999997,4.678999999999999,3.5,6.622999999999999,4.154,246.024,4.216,0.6990000000000001,0.736,0.863,0.068,0.177,0.212,0,1,0,0,0,100.625,1,64,324,16,16,32,2.0,2.0,18,589.06244,215.93756103515625
30443032,-73.95192,40.71079,4,3,0,6,Brooklyn,Private room,2,1.0,1,1,Real Bed,1,0,0,0,1,0,0.9672,,0,0.0,0,Williamsburg,230,,,8.376,21.538,9.902000000000001,5.252000000000001,4.428,16.777,21.729,13.431,14.467,17.36,17.369,12.877,7.68,8.169,5.084,8.055,6.04,6.037000000000001,5.172999999999999,5.126,7.282,7.127999999999999,3.8489999999999998,4.8260000000000005,4.638999999999999,4.345,9.111,3.8080000000000003,5.362,74.415,10.795,5.468,5.955,5.1080000000000005,6.247999999999999,4.697,8.067,5.72,247.143,5.8629999999999995,0.22699999999999998,0.389,0.45399999999999996,0.292,0.436,0.447,1,0,0,0,0,115.0,0,4,36,1,1,2,2.0,2.0,0,89.560616,140.43938446044922
30467785,-73.99018000000001,40.763259999999995,2,9,2,19,Manhattan,Entire home/apt,2,1.0,1,1,Real Bed,2,6,100,1,0,0,4.3095,within an hour,3,1.0,1,Hell's Kitchen,264,,,3.048,17.354,12.854000000000001,11.002,3.657,13.603,19.581,20.05,21.131999999999998,24.025,23.926,15.163,2.88,9.419,1.655,2.4530000000000003,1.072,0.645,5.92,1.604,0.9109999999999999,2.36,6.3420000000000005,6.557,2.463,3.805,3.3360000000000003,5.381,1.305,68.617,5.445,1.5119999999999998,0.773,6.063,1.001,2.311,2.231,1.214,241.373,0.998,0.365,0.56,0.631,0.08,0.18600000000000003,0.23,0,1,0,0,0,132.0,1,4,361,1,1,2,2.0,2.0,38,159.72972,104.27027893066406
30470373,-73.99795,40.742940000000004,7,8,1,23,Manhattan,Entire home/apt,9,1.5,4,5,Real Bed,4,13,94,1,0,0,1.8733,within an hour,3,0.89,0,Chelsea,261,,,5.311,19.643,13.245999999999999,8.929,1.348,15.715,21.546999999999997,18.297,19.559,22.441,22.074,12.876,4.985,7.147,1.2409999999999999,4.7410000000000005,2.678,2.077,3.573,2.061,2.443,4.378,4.055,4.208,0.722,1.5,5.678999999999999,3.095,1.742,70.9,7.776,0.9229999999999999,1.67,3.713,2.804,2.708,4.553,2.4619999999999997,243.65,2.372,0.21100000000000002,0.231,0.33,0.111,0.225,0.248,0,1,0,0,0,29.0,1,81,529,16,25,36,2.25,1.8,23,368.8107,107.81069946289062
30496490,-73.98385999999999,40.75054,12,16,1,22,Manhattan,Entire home/apt,3,1.0,2,2,Real Bed,4,0,0,1,0,0,9.9753,within an hour,3,0.94,0,,365,,,4.06,18.344,12.113,9.527000000000001,2.469,14.307,20.101,18.541,19.64,22.533,22.415,14.222000000000001,3.636,8.521,0.233,3.536,1.324,0.935,4.856,0.614,2.133,3.011,5.0280000000000005,5.38,1.159,2.6,4.552,4.085,0.321,70.015,6.586,0.659,0.7809999999999999,4.974,1.494,1.36,3.407,1.051,242.774,1.021,0.34600000000000003,0.361,0.39799999999999996,0.124,0.14,0.153,0,1,0,0,0,121.66666670000001,0,9,484,4,4,6,1.5,1.5,22,218.72302,146.2769775390625
30499051,-73.95291999999999,40.781909999999996,3,6,1,18,Manhattan,Entire home/apt,2,1.0,1,1,Real Bed,2,8,83,1,0,0,0.9315,within a day,1,0.7,0,,275,,,1.341,14.078,10.546,13.017999999999999,6.801,9.957,15.839,21.038,21.723000000000003,24.58,25.063000000000002,18.57,0.924,12.875,4.587,1.736,3.082,3.7289999999999996,9.197000000000001,3.8339999999999996,4.458,1.41,9.181000000000001,9.665,5.494,6.9239999999999995,2.089,8.294,4.041,66.507,2.963,4.841,4.163,9.307,2.975,3.627,2.05,3.307,239.237,3.386,0.35,0.446,1.069,0.136,0.293,0.389,0,1,0,0,0,137.5,1,4,324,1,1,2,2.0,2.0,18,152.38112,122.61888122558594
30499163,-73.9707,40.751979999999996,5,18,2,20,Manhattan,Entire home/apt,6,2.0,3,3,Real Bed,1,3,100,1,0,0,1.1501,within a day,1,0.9,0,,690,,,3.687,17.727,11.029000000000002,9.613,3.2510000000000003,13.507,19.189,18.276,19.250999999999998,22.142,22.212,14.987,3.102,9.349,1.29,3.2760000000000002,1.209,1.4380000000000002,5.627000000000001,0.551,2.909,2.48,5.532,6.037999999999999,2.0069999999999997,3.3560000000000003,4.3389999999999995,4.649,0.9840000000000001,69.834,6.215,1.7790000000000001,1.621,5.723,1.412,0.26,3.247,0.9109999999999999,242.59,1.097,0.45399999999999996,0.518,0.579,0.067,0.21,0.248,0,1,0,0,0,115.0,1,36,400,9,9,18,2.0,2.0,40,474.41855,215.58145141601562
30502752,-73.9819,40.765159999999995,10,17,1,20,Manhattan,Entire home/apt,7,2.0,2,4,Real Bed,1,0,0,1,0,0,4.3095,within a few hours,2,0.99,0,Upper East Side,265,,,2.495,16.827,12.219000000000001,11.125,4.033,12.969000000000001,18.906,19.980999999999998,20.986,23.878,23.896,15.690999999999999,2.218,9.956,1.841,1.9340000000000002,0.5429999999999999,0.748,6.376,1.4380000000000002,1.5919999999999999,1.661,6.652,6.957999999999999,2.7539999999999996,4.1739999999999995,2.924,5.702999999999999,1.334,68.385,4.985,1.903,1.149,6.507999999999999,0.36700000000000005,1.949,1.7790000000000001,0.8370000000000001,241.145,0.695,0.11800000000000001,0.256,0.34299999999999997,0.102,0.158,0.16,0,1,0,0,0,37.85714286,0,49,400,4,16,14,3.5,1.75,20,379.8372,114.83718872070312
30503210,-73.93460999999999,40.81275,2,8,0,4,Manhattan,Entire home/apt,6,1.0,3,3,Real Bed,6,1,100,1,0,0,2.4892,,0,0.0,0,East Harlem,300,,,4.183,10.318,11.33,16.635,10.53,6.419,12.564,24.133000000000003,24.58,27.377,28.194000000000003,22.283,4.435,16.564,8.297,4.787,6.755,7.345,12.921,7.575,7.712000000000001,5.055,12.940999999999999,13.415,9.219,10.657,4.16,12.050999999999998,7.746,63.115,2.423,8.495,7.767,13.038,6.615,7.382000000000001,5.052,7.013999999999999,235.792,7.064,0.40399999999999997,0.544,0.757,0.166,0.177,0.23399999999999999,0,1,0,0,0,50.0,0,36,16,9,9,18,2.0,2.0,0,190.10872,109.89128112792969
30527403,-73.94326,40.81981,2,16,0,4,Manhattan,Entire home/apt,4,1.0,2,2,Real Bed,1,3,87,1,0,0,1.466,within an hour,3,1.0,0,Harlem,300,,,4.398,9.935,12.4,17.299,10.892000000000001,6.542000000000001,12.800999999999998,25.017,25.518,28.328000000000003,29.070999999999998,22.579,4.81,16.839000000000002,8.656,4.977,7.103,7.636,13.262,7.987,7.803,5.442,13.397,13.807,9.585,11.026,4.166,12.482000000000001,8.106,62.308,2.122,8.794,8.04,13.389000000000001,6.942,7.893,5.199,7.388999999999999,235.013,7.4079999999999995,0.426,0.5589999999999999,0.594,0.081,0.20800000000000002,0.22,0,1,0,0,0,75.0,1,16,16,4,4,8,2.0,2.0,0,150.34174,149.65826416015625
30570943,-73.9919,40.75833,11,5,2,20,Manhattan,Entire home/apt,6,2.0,2,5,Real Bed,4,11,88,1,0,0,9.9753,within an hour,3,0.89,0,Mid-Wilshire,240,,,3.5789999999999997,17.901,12.897,10.485999999999999,3.093,14.099,20.039,19.608,20.73,23.622,23.464000000000002,14.613,3.3510000000000004,8.871,1.19,2.992,1.249,0.574,5.355,1.3880000000000001,1.0390000000000001,2.7910000000000004,5.784,5.9910000000000005,1.923,3.241,3.8989999999999996,4.822,0.993,69.17,6.002999999999999,0.9590000000000001,0.325,5.497000000000001,1.272,2.18,2.784,1.239,241.925,1.037,0.215,0.502,0.544,0.043,0.174,0.335,0,1,0,0,0,40.0,1,36,400,4,25,12,3.0,1.2,40,361.8376,121.83758544921875
30587461,-73.95279000000001,40.6874,1,11,1,2,Brooklyn,Entire home/apt,8,1.0,2,5,Real Bed,6,15,96,1,0,0,1.7837,within an hour,3,1.0,1,Bedford-Stuyvesant,349,,,10.940999999999999,24.076999999999998,11.089,2.821,6.1160000000000005,19.236,23.971999999999998,11.065999999999999,12.318,15.194,14.922,11.497,10.259,7.74,7.362,10.593,8.5,8.404,5.834,7.5489999999999995,9.51,9.693,4.305,5.157,6.735,5.9910000000000005,11.654000000000002,4.819,7.724,77.015,13.384,7.6610000000000005,8.254,5.7,8.709,7.215,10.583,8.172,249.745,8.293,0.255,0.635,0.752,0.191,0.207,0.24600000000000002,1,0,0,0,0,43.625,1,64,4,4,25,16,4.0,1.6,2,232.42436,116.57563781738281
30656450,-74.00501,40.73704,9,5,1,19,Manhattan,Entire home/apt,4,1.5,2,2,Real Bed,2,3,100,1,0,0,2.282,within a day,1,1.0,0,West Village,500,,,6.1739999999999995,20.505,13.84,8.488,0.9470000000000001,16.6,22.428,18.017,19.373,22.241999999999997,21.728,12.009,5.8660000000000005,6.273,2.106,5.596,3.563,2.951,2.765,2.923,3.1069999999999998,5.261,3.4610000000000003,3.466,1.365,1.069,6.507999999999999,2.535,2.623,71.583,8.615,1.806,2.5340000000000003,2.917,3.6860000000000004,3.516,5.396,3.347,244.32299999999998,3.258,0.36700000000000005,0.414,0.44,0.193,0.375,0.397,0,1,0,0,0,125.0,1,16,361,4,4,8,2.0,2.0,19,328.18875,171.81124877929688
30696675,-73.91631,40.65679,0,6,0,0,Brooklyn,Private room,2,1.0,1,1,Real Bed,1,0,0,0,1,0,0.8373,within an hour,3,1.0,0,East Flatbush,200,,,14.924000000000001,26.936,11.206,4.611000000000001,10.697000000000001,21.803,25.724,6.791,7.772,10.661,10.815,13.57,14.189,11.402000000000001,11.775,14.667,12.738,12.75,10.286,11.837,13.963,13.689,8.78,9.529,11.235,10.574000000000002,15.702,9.384,12.073,80.506,17.21,12.125,12.655999999999999,10.135,12.945,11.367,14.71,12.422,253.127,12.572000000000001,0.519,0.892,1.0290000000000001,0.18899999999999997,0.193,0.226,1,0,0,0,0,100.0,1,4,0,1,1,2,2.0,2.0,0,79.85798,120.14202117919922
30711544,-73.87346,40.73383,2,11,1,0,Queens,Private room,2,1.0,1,2,Real Bed,2,8,98,0,1,0,0.7009,within an hour,3,1.0,0,Elmhurst,189,,,9.812000000000001,18.278,2.83,11.116,10.443,12.987,16.438,15.255,15.145999999999999,17.773,19.265,19.827,9.104,15.25,9.579,9.949,9.301,9.812000000000001,12.005,8.986,11.265999999999998,8.984,10.865,11.82,9.829,10.439,10.629000000000001,10.595,9.416,72.23100000000001,11.112,10.107999999999999,10.055,11.981,9.42,8.177,10.179,9.16,244.581,9.377,0.365,0.475,1.093,0.151,0.156,0.17300000000000001,0,0,1,0,0,94.5,1,4,0,1,4,2,2.0,1.0,0,61.833633,127.16636657714844
30716880,-73.99549,40.72246,9,4,1,19,Manhattan,Entire home/apt,6,1.0,2,3,Real Bed,4,23,95,1,0,0,1.6704,within an hour,3,1.0,1,Chinatown,228,,,7.332000000000001,21.58,13.175999999999998,6.691,0.943,17.393,22.999000000000002,16.215,17.598,20.461,19.92,11.109000000000002,6.877000000000001,5.545,3.051,6.806,4.592,4.144,1.83,3.7030000000000003,4.729,6.246,1.784,2.147,2.13,0.792,7.807,0.823,3.591,73.167,9.857999999999999,3.0469999999999997,3.8080000000000003,1.8880000000000001,4.7669999999999995,3.967,6.662999999999999,4.297,245.92,4.293,0.14,0.276,0.27899999999999997,0.172,0.375,0.429,0,1,0,0,0,38.0,1,36,361,4,9,12,3.0,2.0,19,354.0168,126.01681518554688
30754138,-74.00444,40.721990000000005,10,2,1,19,Manhattan,Entire home/apt,6,1.0,3,3,Real Bed,1,9,97,1,0,0,1.7097,within an hour,3,1.0,0,Soho,580,,,7.649,21.959,13.93,6.925,1.151,17.878,23.558000000000003,16.574,18.032,20.88,20.214000000000002,10.62,7.252999999999999,4.968999999999999,3.386,7.097,4.937,4.414,1.248,4.119,4.77,6.627999999999999,1.829,1.8159999999999998,2.461,1.03,8.06,1.002,3.937,73.252,10.145,3.266,4.0360000000000005,1.357,5.093999999999999,4.4910000000000005,6.926,4.667,245.995,4.63,0.146,0.182,0.354,0.07400000000000001,0.11699999999999999,0.555,0,1,0,0,0,96.66666667,1,36,361,9,9,18,2.0,2.0,19,392.96866,187.03134155273438
30759268,-74.00197,40.73103,8,8,1,19,Manhattan,Entire home/apt,4,1.0,2,2,Real Bed,2,0,0,1,0,0,2.282,within a day,1,0.6,0,West Village,155,,,6.647,20.971,13.615,7.773,0.392,16.954,22.701,17.313,18.686,21.551,21.015,11.572000000000001,6.278,5.871,2.42,6.087999999999999,3.957,3.408,2.222,3.1919999999999997,3.7560000000000002,5.657,2.76,2.842,1.524,0.43700000000000006,7.04,1.8230000000000002,2.968,72.238,9.131,2.253,3.02,2.354,4.105,3.659,5.91,3.702,244.984,3.6489999999999996,0.191,0.27699999999999997,0.42100000000000004,0.054000000000000006,0.27,0.294,0,1,0,0,0,38.75,0,16,361,4,4,8,2.0,2.0,19,263.33374,108.333740234375
30764476,-73.94532,40.78305,0,14,1,15,Manhattan,Entire home/apt,5,1.0,2,3,Real Bed,4,0,0,1,0,0,0.9315,within an hour,3,1.0,1,Upper East Side,99,,,1.9469999999999998,13.716,10.037,13.228,7.274,9.459,15.27,21.026,21.639,24.482,25.065,19.039,1.5730000000000002,13.368,5.0889999999999995,2.383,3.6289999999999996,4.296,9.668,4.308,5.093999999999999,2.011,9.572000000000001,10.1,5.978,7.39,2.623,8.707,4.553,66.39,3.0860000000000003,5.379,4.73,9.771,3.5410000000000004,4.005,2.698,3.826,239.102,3.926,0.565,0.8590000000000001,0.951,0.146,0.179,0.183,0,1,0,0,0,19.8,0,25,225,4,9,10,2.5,1.6666666666666667,15,202.93181,103.93180847167969
30764665,-73.94153,40.78909,0,14,1,12,Manhattan,Entire home/apt,6,1.0,1,3,Real Bed,1,4,95,1,0,0,1.0669,within an hour,3,1.0,0,East Harlem,350,,,2.296,12.975,10.106,13.943,8.004,8.732999999999999,14.591,21.625,22.186999999999998,25.018,25.673000000000002,19.771,2.134,14.092,5.807,2.8280000000000003,4.322,4.975,10.399000000000001,5.035,5.675,2.657,10.315,10.839,6.702999999999999,8.122,2.801,9.449,5.266,65.726,2.71,6.079,5.409,10.504000000000001,4.22,4.748,3.1439999999999997,4.535,238.42700000000002,4.624,0.528,0.698,0.889,0.105,0.129,0.172,0,1,0,0,0,58.33333333,0,36,144,1,9,6,6.0,2.0,12,184.70226,165.29774475097656
30792493,-74.0019,40.72129,10,2,1,18,Manhattan,Entire home/apt,6,2.0,2,3,Real Bed,2,0,0,1,0,0,1.7097,within a day,1,0.6,0,West Village,250,,,7.638999999999999,21.933000000000003,13.73,6.766,1.128,17.813,23.465,16.392,17.835,20.686,20.045,10.68,7.223,5.062,3.361,7.093999999999999,4.914,4.414,1.33,4.07,4.8389999999999995,6.595,1.694,1.797,2.431,0.99,8.07,0.812,3.911,73.319,10.146,3.2769999999999997,4.047,1.415,5.077,4.405,6.932,4.635,246.06599999999997,4.609,0.196,0.285,0.312,0.271,0.299,0.598,0,1,0,0,0,41.66666667,1,36,324,4,9,12,3.0,2.0,18,419.84665,169.84664916992188
30795963,-73.95144,40.82591,1,14,0,2,Manhattan,Private room,2,1.5,1,1,Real Bed,2,1,100,0,1,0,0.9558,within a few hours,2,1.0,0,Harlem,190,,,4.755,9.72,13.367,17.899,11.257,6.837000000000001,13.128,25.803,26.351999999999997,29.174,29.849,22.845,5.277,17.101,9.037,5.291,7.496,7.973,13.594000000000001,8.421,7.965,5.901,13.829,14.182,9.965,11.397,4.359,12.895999999999999,8.495,61.61600000000001,2.247,9.123,8.357000000000001,13.73,7.32,8.41,5.468999999999999,7.8,234.343,7.794,0.115,0.473,0.621,0.107,0.12,0.134,0,1,0,0,0,95.0,1,4,4,1,1,2,2.0,2.0,0,75.27257,114.72743225097656
30799299,-73.9755,40.65716,1,3,1,0,Brooklyn,Entire home/apt,6,1.5,3,4,Real Bed,1,0,0,1,0,0,0.7843,,0,0.0,0,Windsor Terrace,450,,,14.238,27.814,14.603,1.05,8.395,23.054000000000002,27.842,9.421,11.285,13.959000000000001,12.757,8.63,13.620999999999999,6.83,10.226,13.811,11.602,11.342,6.973,10.628,12.158,13.015999999999998,5.782,6.115,9.412,8.245,14.87,6.689,10.690999999999999,80.382,16.757,10.38,11.09,6.794,11.805,10.487,13.744000000000002,11.273,253.139,11.345999999999998,0.49,0.71,1.091,0.182,0.314,0.44299999999999995,1,0,0,0,0,75.0,1,36,0,9,16,18,2.0,1.5,0,256.8029,193.19711303710938
30805802,-73.95478,40.806290000000004,2,11,1,6,Manhattan,Private room,2,1.0,1,2,Real Bed,1,0,0,0,1,0,1.6748,,0,0.0,0,Harlem,250,,,2.617,11.72,12.122,15.702,9.124,8.191,14.385,23.718000000000004,24.343000000000004,27.185,27.752,20.793000000000003,3.085,15.052,6.892,3.19,5.3420000000000005,5.857,11.485999999999999,6.247000000000001,6.025,3.713,11.661,12.045,7.822,9.261000000000001,2.398,10.735999999999999,6.345,63.794,0.67,7.013999999999999,6.257000000000001,11.615,5.1739999999999995,6.212000000000001,3.41,5.636,236.52900000000002,5.644,0.134,0.574,0.637,0.184,0.22,0.24,0,1,0,0,0,125.0,1,4,36,1,4,2,2.0,1.0,6,89.03335,160.9666519165039
30815183,-73.96030999999999,40.78013,3,1,1,19,Manhattan,Entire home/apt,5,2.0,2,4,Real Bed,1,0,0,1,0,0,0.9315,a few days or more,0,0.0,0,Upper East Side,590,,,0.8690000000000001,14.515999999999998,11.025,12.767000000000001,6.307,10.514000000000001,16.445,20.998,21.754,24.623,25.004,18.062,0.271,12.349,4.074,1.121,2.537,3.153,8.698,3.361,3.812,0.833,8.761000000000001,9.2,4.996,6.435,1.703,7.853,3.523,66.7,3.053,4.288,3.5839999999999996,8.815,2.408,3.2680000000000002,1.426,2.7910000000000004,239.44400000000002,2.845,0.40399999999999997,0.725,0.965,0.469,0.574,0.583,0,1,0,0,0,118.0,1,25,361,4,16,10,2.5,1.25,19,337.34985,252.650146484375
