id,daily,weekly,monthly
32059283,85,,
32062080,150,,
32062178,50,,
32062843,115,,
32064173,31,,
32064705,53,,
32065845,890,,
32066991,80,,
32069538,50,,
32069686,179,,
32070946,130,,
32071927,60,,
32080210,800,,
32080359,40,,
32081249,135,,
32085454,80,,
32085492,90,,
32085580,159,,
32086758,150,,
32088018,40,,
32088075,59,,
32089161,500,,
32090300,100,,
32091007,159,,
32092858,119,,
32093515,42,,
32094042,49,,
32095668,76,,
32098667,97,,
32101077,300,,
32101427,93,,
32102590,220,,
32102888,175,,
32104047,699,,
32107065,100,,
32107458,249,,
32108317,160,,
32108840,110,,
32109093,220,,
32109492,130,,
32110731,70,,
32112767,150,,
32113235,180,,
32113817,90,,
32114142,250,,
32114499,250,,
32116711,70,,
32120380,40,,
32122767,55,,
32122886,55,,
32123225,799,,
32125848,48,,
32125944,60,,
32126612,69,,
32127699,60,,
32128935,55,,
32135728,300,,
32136644,45,,
32137426,175,,
32137481,"1,000.00",,
32137567,150,,
32138615,200,,
32138645,55,,
32139526,160,,
32141173,110,,
32141626,180,,
32141672,90,,
32155741,125,,
32158769,68,,
32159820,365,,
32160052,71,,
32160460,150,,
32160889,185,,
32160897,145,,
32161408,148,,
32161968,46,,
32161987,165,,
32162250,225,,
32163602,180,,
32163798,250,,
32164433,175,,
32165536,100,,
32165540,150,,
32165550,70,,
32166264,100,,
32166672,180,,
32167255,98,,
32167684,96,,
32168090,167,,
32168744,85,,
32168942,500,,
32169418,98,,
32170868,125,,
32171100,75,,
32171104,280,,
32176821,400,,
32178172,290,,
32179659,37,,
32180213,80,,
32180820,295,,
32182464,382,,
32183028,45,,
32185458,195,,
32185689,80,,
32185917,75,,
32185974,230,,
32186503,250,,
32186906,145,,
32186945,100,,
32187475,80,,
32189288,100,,
32189352,300,,
32189706,55,,
32190090,250,,
32190231,170,,
32190629,100,,
32191213,418,,
32194564,110,,
32195520,140,,
32201182,250,,
32203689,65,,
32205973,75,,
32206003,30,,
32207083,69,,
32207088,60,,
32207337,69,,
32208121,140,,
32209753,450,,
32214068,220,,
32214585,65,,
32214783,58,,
32214892,150,,
32218558,250,,
32218659,250,,
32218803,200,,
32219550,249,,
32219678,204,,
32221325,100,,
32222587,156,,
32222756,30,,
32222783,240,,
32223111,132,,
32223114,130,,
32223317,420,,
32223854,243,,
32224165,409,,
32224172,245,,
32224211,495,,
32224530,250,,
32224599,40,,
32225184,258,,
32225186,362,,
32225187,375,,
32225188,251,,
32225189,196,,
32225195,265,,
32225197,248,,
32225203,251,,
32225206,374,,
32225207,256,,
32232502,95,,
32232908,150,,
32233982,51,,
32234241,175,,
32234380,75,,
32234672,125,,
32234674,275,,
32234982,200,,
32235802,999,,
32236518,415,,
32236681,262,,
32236951,472,,
32237138,227,,
32237148,261,,
32237240,390,,
32237306,268,,
32237394,250,,
32237413,495,,
32237469,263,,
32237493,408,,
32237560,260,,
32237566,251,,
32237634,409,,
32237640,408,,
32237692,408,,
32237736,248,,
32237768,267,,
32237811,216,,
32238040,85,,
32238106,222,,
32238131,250,,
32238198,250,,
32238229,183,,
32238253,254,,
32238307,204,,
32238324,252,,
32238387,254,,
32238391,242,,
32238462,451,,
32238473,254,,
32238548,254,,
32238621,263,,
32238730,523,,
32238809,251,,
32238821,249,,
32238933,175,,
32239033,202,,
32239034,211,,
32239035,252,,
32239039,249,,
32239170,300,,
32239551,221,,
32239640,487,,
32239738,254,,
32239944,249,,
32239950,271,,
32240068,120,,
32240076,249,,
32240110,248,,
32240183,391,,
32240186,261,,
32240388,251,,
32240417,215,,
32240476,251,,
32240488,211,,
32240533,269,,
32240537,250,,
32240590,224,,
32240603,244,,
32240776,130,,
32240788,407,,
32240812,265,,
32240870,50,,
32240873,227,,
32240896,390,,
32240933,252,,
32240966,451,,
32240970,263,,
32241019,258,,
32241027,251,,
32241060,265,,
32241096,250,,
32241117,249,,
32241142,252,,
32241163,209,,
32241185,268,,
32241235,251,,
32241239,165,,
32241242,249,,
32241284,250,,
32241288,248,,
32241577,250,,
32241600,252,,
32242139,200,,
32242547,150,,
32244500,65,,
32244701,150,,
32244865,100,,
32245235,68,,
32250920,100,,
32251219,200,,
32251904,65,,
32252006,85,,
32257766,37,,
32260219,300,,
32260853,75,,
32263166,50,,
32264646,64,,
32266199,225,,
32267097,50,,
32267833,35,,
32268791,170,,
32270481,211,,
32270656,95,,
32271293,52,,
32272051,64,,
32272082,85,,
32272829,200,,
32273036,41,,
32278370,54,,
32281241,71,,
32281512,175,,
32282597,33,,
32283154,220,,
32284162,210,,
32284611,50,,
32284628,612,,
32284910,45,,
32285425,650,,
32285578,129,,
32286305,175,,
32286787,65,,
32286975,70,,
32287174,185,,
32288165,150,,
32291033,150,,
32291088,76,,
32291385,300,,
32291386,215,,
32291500,40,,
32291826,80,,
32291916,77,,
32292122,95,,
32292131,100,,
32292954,49,,
32293401,120,,
32293598,89,,
32293787,26,,
32297005,170,,
32302579,65,,
32303292,150,,
32303671,57,,
32303904,108,,
32303970,70,,
32304108,89,,
32304790,99,,
32304889,115,,
32304894,90,,
32305506,135,,
32306053,136,,
32306527,67,,
32306605,396,,
32308243,100,,
32308362,220,,
32308471,200,,
32308571,45,,
32309292,145,,
32309885,195,,
32310285,75,,
32310645,160,,
32311383,85,,
32312452,38,,
32313314,150,,
32314460,75,,
32314474,60,,
32314821,59,,
32315112,100,,
32316532,125,,
32317538,"1,200.00",,
32317602,177,,
32317628,50,,
32326698,999,,
32327326,999,,
32327466,999,,
32329737,60,,
32332953,60,,
32333010,158,,
32333590,140,,
32333972,60,,
32334037,60,,
32334635,130,,
32337194,140,,
32338134,100,,
32338520,125,,
32340585,74,,
32341313,65,,
32342541,30,,
32343097,125,,
32343635,65,,
32343903,80,,
32345140,379,,
32347436,189,,
32347622,321,,
32347796,285,,
32349835,40,,
32350835,42,,
32354513,90,,
32355251,145,,
32355657,400,,
32355744,150,,
32356294,61,,
32356476,50,,
32356850,95,,
32358081,160,,
32358099,40,,
32358780,40,,
32359401,28,,
32361370,42,,
32361532,42,,
32361604,42,,
32361650,42,,
32361746,45,,
32362267,225,,
32363924,43,,
32364378,160,,
32364475,115,,
32364762,27,,
32364848,40,,
32365337,159,,
32365636,155,,
32365738,249,,
32366042,85,,
32367010,188,,
32370730,500,,
32371477,55,,
32371865,425,,
32373990,133,,
32374666,300,,
32377751,79,,
32378301,100,,
32379092,57,,
32379410,260,,
32379480,"1,497.00",,
32379695,55,,
32380039,51,,
32380547,95,,
32381021,125,,
32381165,275,,
32382542,35,,
32383114,35,,
32384354,26,,
32384721,26,,
32385315,175,,
32385720,95,,
32387391,245,,
32392636,95,,
32397072,66,,
32399523,306,,
32399591,60,,
32400196,110,,
32400749,750,,
32401236,67,,
32401422,75,,
32401972,200,,
32402674,60,,
32402856,190,,
32402997,85,,
32403617,125,,
32403665,50,,
32404550,80,,
32404978,58,,
32405524,170,,
32406106,49,,
32406935,166,,
32407324,133,,
32407462,220,,
32408593,62,,
32408700,125,,
32409168,80,,
32409454,70,,
32409562,40,,
32414346,250,,
32414842,100,,
32416142,150,,
32418651,240,,
32419542,55,,
32420737,317,,
32420792,515,,
32420992,57,,
32421217,175,,
32422767,45,,
32422880,180,,
32423962,35,,
32424818,200,,
32425720,60,,
32426202,125,,
32426419,200,,
32426943,220,,
32427203,25,,
32427478,100,,
32428327,75,,
32428466,108,,
32434711,250,,
32437052,62,,
32437992,65,,
32439523,180,,
32439871,85,,
32441129,325,,
32441243,104,,
32441428,77,,
32441769,50,,
32443972,120,,
32444517,70,,
32445673,95,,
32446089,150,,
32446458,55,,
32446696,180,,
32447993,110,,
32448627,52,,
32449378,180,,
32450257,80,,
32450788,90,,
32450910,79,,
32454559,100,,
32457051,420,,
32458305,450,,
32459287,135,,
32460177,51,,
32461960,64,,
32463145,48,,
32463707,165,,
32463948,55,,
32464225,55,,
32464368,55,,
32465145,285,,
32466156,164,,
32466179,164,,
32466246,145,,
32466254,174,,
32466398,150,,
32466401,130,,
32466450,144,,
32466500,164,,
32466675,150,,
32466778,150,,
32467087,175,,
32468788,150,,
32469151,150,,
32469620,99,,
32470327,110,,
32470732,29,,
32471373,150,,
32472023,60,,
32472366,175,,
32474426,135,,
32474739,74,,
32475687,100,,
32476606,"2,850.00",,
32476906,240,,
32477130,120,,
32477522,35,,
32479283,120,,
32483378,190,,
32484743,400,,
32484875,210,,
32485922,310,,
32486433,66,,
32487006,175,,
32487198,100,,
32490805,117,,
32492270,75,,
32492359,175,,
32492910,55,,
32493112,75,,
32493320,69,,
32493396,65,,
32493667,85,,
32494256,143,,
32494991,206,,
32495009,65,,
32495242,150,,
32496573,107,,
32496993,500,,
32499495,175,,
32499766,48,,
32500481,79,,
32501003,78,,
32501542,105,,
32501807,285,,
32501820,250,,
32502180,83,,
32503099,35,,
32503167,86,,
32503384,76,,
32503407,150,,
32503539,80,,
32506530,145,,
32511315,149,,
32514722,150,,
32516998,50,,
32517517,33,,
32517547,62,,
32518068,175,,
32518218,90,,
32518771,85,,
32518954,62,,
32519790,90,,
32520381,199,,
32520602,40,,
32521604,90,,
32522010,150,,
32523519,125,,
32523945,350,,
32526864,36,,
32527273,175,,
32527460,75,,
32527598,160,,
32527742,150,,
32528224,225,,
32528660,295,,
32528831,125,,
32529302,215,,
32530603,115,,
32531001,185,,
32531170,299,,
32531179,146,,
32531409,250,,
32540677,140,,
32541300,55,,
32541389,235,,
32541475,200,,
32541965,48,,
32542856,66,,
32543311,59,,
32543781,59,,
32544013,70,,
32544596,85,,
32544667,300,,
32545827,160,,
32546286,220,,
32546490,58,,
32546497,145,,
32546587,67,,
32546879,70,,
32547350,35,,
32548384,50,,
32549039,500,,
32549155,126,,
32549565,139,,
32549617,123,,
32550619,135,,
32552274,73,,
32552560,349,,
32552611,35,,
32553129,39,,
32553235,120,,
32554867,200,,
32555976,55,,
32557722,130,,
32558916,200,,
32559129,205,,
32560880,500,,
32561334,540,,
32561729,120,,
32562943,700,,
32563657,990,,
32564016,150,,
32564397,280,,
32564618,135,,
32566536,69,,
32567344,110,,
32568037,180,,
32568130,272,,
32568567,243,,
32569915,95,,
32570179,65,,
32570888,165,,
32570893,59,,
32571267,35,,
32572058,115,,
32572192,350,,
32572203,105,,
32572929,100,,
32573252,107,,
32573359,335,,
32574380,99,,
32575481,70,,
32575528,43,,
32575757,35,,
32576739,300,,
32577223,395,,
32581701,105,,
32584290,80,,
32586373,120,,
32587410,48,,
32587861,51,,
32587884,120,,
32587918,260,,
32587983,82,,
32588761,45,,
32589600,23,,
32589616,37,,
32590546,115,,
32590674,300,,
32590792,316,,
32590874,272,,
32591885,79,,
32592596,95,,
32592881,100,,
32593295,225,,
32595081,200,,
32595351,160,,
32595489,42,,
32595490,95,,
32595900,90,,
32602726,89,,
32607488,35,,
32608044,83,,
32609815,90,,
32610653,100,,
32611321,80,,
32611480,75,,
32611643,278,,
32611927,150,,
32611977,40,,
32612264,65,,
32612266,90,,
32612731,199,,
32613384,106,,
32613752,55,,
32616111,28,,
32616255,132,,
32616393,35,,
32616616,29,,
32617384,35,,
32617393,100,,
32617641,42,,
32617897,43,,
32618476,100,,
32618577,35,,
32618640,40,,
32618716,38,,
32619108,40,,
32620347,35,,
32628641,60,,
32633622,160,,
32634041,147,,
32634220,80,,
32634232,135,,
32634265,487,,
32634304,214,,
32634435,397,,
32634514,421,,
32634671,410,,
32634720,428,,
32634839,209,,
32634874,256,,
32634964,396,,
32635018,396,,
32635385,93,,
32635569,125,,
32635717,265,,
32635722,407,,
32636472,50,,
32636654,129,,
32636982,93,,
32637632,150,,
32638547,100,,
32638687,235,,
32639119,45,,
32640244,180,,
32640289,202,,
32640768,50,,
32641909,160,,
32642131,90,,
32642886,50,,
32642930,220,,
32643109,67,,
32643370,45,,
32643993,250,,
32644251,190,,
32644865,42,,
32645984,109,,
32646039,50,,
32646882,150,,
32653951,40,,
32655597,150,,
32655912,137,,
32657400,44,,
32657797,350,,
32661291,275,,
32661706,150,,
32661875,125,,
32662408,147,,
32663202,65,,
32663403,162,,
32664187,70,,
32664246,166,,
32664528,75,,
32664976,130,,
32664982,95,,
32666534,350,,
32667711,150,,
32667713,160,,
32668712,650,,
32668812,40,,
32668910,102,,
32669067,359,,
32669154,190,,
32669305,150,,
32670621,168,,
32670715,125,,
32671362,40,,
32671733,170,,
32672719,65,,
32672993,128,,
32673942,150,,
32674139,125,,
32675657,95,,
32676082,100,,
32676112,58,,
32676180,100,,
32676185,100,,
32676186,100,,
32676189,100,,
32676190,100,,
32678718,499,,
32678719,100,,
32678721,100,,
32678723,100,,
32678724,249,,
32678725,249,,
32678726,100,,
32678727,249,,
32681408,209,,
32681548,250,,
32681549,305,,
32681551,230,,
32681559,325,,
32681564,280,,
32681565,275,,
32681579,220,,
32681581,230,,
32681584,350,,
32683419,324,,
32683422,379,,
32683430,299,,
32683433,359,,
32683537,304,,
32687805,146,,
32691375,149,,
32692224,73,,
32694705,42,,
32694901,42,,
32695204,150,,
32695489,840,,
32695731,315,,
32695762,315,,
32695800,315,,
32696766,100,,
32696852,74,,
32697000,45,,
32697097,300,,
32697582,105,,
32697647,135,,
32698370,200,,
32698909,75,,
32699108,300,,
32699916,150,,
32699981,45,,
32700870,199,,
32701394,60,,
32701542,180,,
32702033,80,,
32704496,39,,
32705496,113,,
32711107,234,,
32711759,150,,
32713924,50,,
32714098,302,,
32714417,350,,
32714435,350,,
32714651,120,,
32715168,55,,
32716117,110,,
32716275,170,,
32717193,189,,
32717623,42,,
32717722,45,,
32717887,133,,
32718064,175,,
32718338,130,,
32718483,94,,
32721316,450,,
32721564,120,,
32722219,27,,
32722262,125,,
32722385,60,,
32723619,250,,
32724046,175,,
32724719,50,,
32724929,72,,
32725337,160,,
32725374,29,,
32726051,80,,
32726513,55,,
32726808,75,,
32729130,151,,
32732490,225,,
32733884,150,,
32734625,55,,
32735694,40,,
32736925,150,,
32737146,85,,
32737169,80,,
32739824,111,,
32739899,82,,
32740310,269,,
32740475,271,,
32740570,264,,
32740761,"1,315.00",,
32740979,110,,
32741043,50,,
32742238,38,,
32742915,33,,
32742923,217,,
32743311,220,,
32743787,150,,
32744022,123,,
32744084,50,,
32744206,39,,
32744748,85,,
32745294,100,,
32745711,110,,
32746895,250,,
32747955,85,,
32748003,85,,
32749109,30,,
32749511,120,,
32749800,45,,
32750252,70,,
32750384,44,,
32757476,181,,
32759322,65,,
32759711,70,,
32760292,650,,
32760468,50,,
32762071,51,,
32763453,150,,
32764445,199,,
32764575,140,,
32764647,170,,
32765655,65,,
32765984,79,,
32765985,36,,
32766010,145,,
32770241,35,,
32770484,55,,
32773207,149,,
32775747,99,,
32777169,45,,
32777705,28,,
32779148,55,,
32780360,400,,
32781823,115,,
32783284,84,,
32783365,158,,
32783755,175,,
32784434,300,,
32784607,150,,
32785169,95,,
32785423,140,,
32786031,108,,
32786180,28,,
32787798,60,,
32788167,80,,
32788343,49,,
32788464,145,,
32788864,48,,
32788877,75,,
32788887,50,,
32789261,101,,
32789884,68,,
32790345,55,,
32792015,59,,
32792151,145,,
32792802,140,,
32792849,33,,
32794232,75,,
32795950,63,,
32798710,62,,
32799550,65,,
32801102,199,,
32801214,150,,
32802231,130,,
32802904,225,,
32805276,50,,
32805414,339,,
32806692,129,,
32806789,200,,
32807364,76,,
32808169,125,,
32808737,250,,
32808795,300,,
32808836,140,,
32808879,130,,
32809387,300,,
32809670,60,,
32810768,65,,
32811391,290,,
32811501,59,,
32812845,55,,
32813805,40,,
32813862,80,,
32814524,35,,
32815390,69,,
32815738,80,,
32816064,250,,
32816486,225,,
32816601,135,,
32816987,168,,
32818195,250,,
32818383,50,,
32818954,125,,
32819286,50,,
32820306,70,,
32820753,110,,
32820849,145,,
32821152,300,,
32821769,359,,
32822356,53,,
32828305,115,,
32828362,150,,
32828462,69,,
32831206,99,,
32833064,42,,
32834210,220,,
32834423,65,,
32835357,40,,
32836385,105,,
32837714,79,,
32837987,60,,
32838270,488,,
32838331,95,,
32838697,45,,
32839377,139,,
32839529,56,,
32840036,55,,
32840500,68,,
32840626,251,,
32841296,58,,
32841690,40,,
32841707,189,,
32842295,40,,
32843454,250,,
32844039,135,,
32844072,40,,
32844370,169,,
32844387,100,,
32844588,324,,
32844884,90,,
32845010,95,,
32845131,75,,
32845331,90,,
32845516,90,,
32845716,310,,
32846103,150,,
32847003,70,,
32847146,45,,
32847511,260,,
32848199,53,,
32848619,97,,
32854456,140,,
32856048,321,,
32857508,25,,
32857674,104,,
32857918,95,,
32858018,90,,
32858895,150,,
32859066,50,,
32860008,300,,
32860550,80,,
32861073,375,,
32862140,40,,
32864955,325,,
32864985,175,,
32865017,33,,
32865372,170,,
32865732,130,,
32866480,200,,
32866678,184,,
32869060,110,,
32869379,42,,
32870169,197,,
32870748,160,,
32871846,80,,
32872356,48,,
32872437,100,,
32874495,200,,
32874857,130,,
32875637,400,,
32876011,140,,
32876527,50,,
32884159,45,,
32884505,55,,
32885270,180,,
32886217,239,,
32886361,50,,
32886967,50,,
32888484,149,,
32890197,33,,
32890531,172,,
32890591,64,,
32890647,30,,
32891080,35,,
32891427,68,,
32891722,44,,
32892358,60,,
32892533,172,,
32892576,50,,
32892634,300,,
32892845,300,,
32893084,400,,
32893569,39,,
32894176,219,,
32894678,80,,
32894721,70,,
32896994,77,,
32897532,80,,
32897709,50,,
32897839,60,,
32898133,50,,
32898150,50,,
32900798,95,,
32901262,260,,
32908284,159,,
32912783,55,,
32914064,120,,
32915389,135,,
32915674,325,,
32915763,190,,
32916183,52,,
32916190,60,,
32917116,200,,
32917795,45,,
32917917,60,,
32918029,52,,
32918155,45,,
32919210,45,,
32919247,49,,
32919980,55,,
32920030,35,,
32920121,60,,
32920999,65,,
32921148,33,,
32921617,100,,
32922087,45,,
32922463,95,,
32923358,175,,
32926087,446,,
32928652,140,,
32929439,110,,
32929482,65,,
32932554,150,,
32933643,99,,
32935473,55,,
32935986,28,,
32936398,180,,
32936990,115,,
32937689,80,,
32937802,115,,
32938196,150,,
32938308,100,,
32939925,122,,
32940382,35,,
32940875,39,,
32941264,35,,
32942408,59,,
32942632,30,,
32942981,25,,
32943558,60,,
32943585,175,,
32943764,325,,
32944408,115,,
32954828,120,,
32955144,55,,
32957830,50,,
32959315,121,,
32959357,50,,
32959389,100,,
32959453,66,,
32960518,190,,
32961345,370,,
32961822,165,,
32962251,99,,
32962319,65,,
32963138,70,,
32963218,120,,
32964403,105,,
32964714,90,,
32966499,100,,
32967426,90,,
32968738,175,,
32969639,170,,
32973353,35,,
32974799,45,,
32975089,64,,
32975416,80,,
32975511,90,,
32976324,105,,
32977260,230,,
32978551,65,,
32978570,50,,
32978962,170,,
32979235,65,,
32979245,55,,
32980398,95,,
32982724,107,,
32983049,187,,
32983723,35,,
32984848,199,,
32984993,112,,
32986532,200,,
32986796,50,,
32987477,25,,
32987685,269,,
32987851,100,,
32987863,185,,
32989626,50,,
32989719,89,,
32989829,90,,
32990259,200,,
32990282,80,,
32990481,150,,
32991664,200,,
32991792,117,,
32991956,117,,
32992183,250,,
32992225,150,,
32992390,93,,
32992438,75,,
32992674,60,,
32992944,81,,
32993357,70,,
33001460,79,,
33005220,35,,
33007456,40,,
33007551,80,,
33007610,"7,500.00",,
33010488,225,,
33010913,70,,
33011379,168,,
33011581,50,,
33012494,89,,
33013821,62,,
33013974,62,,
33014236,68,,
33014255,200,,
33015342,62,,
33015815,62,,
33019022,75,,
33019100,200,,
33020831,250,,
33022743,80,,
33023192,70,,
33024132,195,,
33029434,"3,521.00",,
33033160,75,,
33033214,90,,
33034321,75,,
33034744,75,,
33034799,143,,
33035339,75,,
33035739,75,,
33035945,299,,
33036559,42,,
33038003,35,,
33038028,82,,
33038266,100,,
33038567,343,,
33039061,80,,
33040208,150,,
33040300,75,,
33041216,86,,
33041634,319,,
33042309,100,,
33042347,260,,
33043051,70,,
33044053,100,,
33044128,64,,
33044270,50,,
33044381,65,,
33046019,117,,
33046072,125,,
33046111,249,,
33046367,93,,
33046604,400,,
33046682,135,,
33047256,150,,
33047674,50,,
33047896,100,,
33048925,250,,
33049114,100,,
33049134,168,,
33049970,40,,
33050172,82,,
33050650,85,,
33055126,160,,
33060504,160,,
33060929,72,,
33061311,150,,
33061453,80,,
33064746,150,,
33064805,250,,
33065137,45,,
33067252,35,,
33067318,50,,
33068174,443,,
33068756,195,,
33069506,83,,
33069533,50,,
33069555,70,,
33070416,260,,
33071794,175,,
33071843,42,,
33072230,489,,
33072533,300,,
33072686,250,,
33072698,175,,
33072804,170,,
33073934,42,,
33075317,73,,
33075770,95,,
33077121,100,,
33077150,165,,
33078339,45,,
33078564,250,,
33080376,60,,
33080606,35,,
33085491,160,,
33087134,35,,
33087999,49,,
33089083,110,,
33093166,82,,
33093855,35,,
33094168,299,,
33094220,120,,
33094281,370,,
33094622,55,,
33096377,279,,
33096564,52,,
33097219,300,,
33097224,388,,
33098823,195,,
33100876,40,,
33101286,425,,
33102485,45,,
33107400,35,,
33107548,70,,
33107690,70,,
33108984,130,,
33110021,70,,
33110303,99,,
33112368,24,,
33112524,220,,
33112929,50,,
33113865,39,,
33113990,175,,
33114243,70,,
33115153,350,,
33115218,120,,
33115959,129,,
33116655,50,,
33117486,35,,
33117497,45,,
33118582,82,,
33119736,180,,
33119863,55,,
33120664,64,,
33123667,84,,
33126746,150,,
33127307,55,,
33127624,70,,
33127817,78,,
33128125,148,,
33129033,350,,
33129377,285,,
33129394,129,,
33130688,370,,
33131785,150,,
33133218,85,,
33133219,75,,
33133321,"2,600.00",,
33133919,110,,
33134698,80,,
33135126,100,,
33135391,250,,
33135591,150,,
33135950,110,,
33137479,375,,
33138120,399,,
33138268,201,,
33138276,150,,
33138360,95,,
33138453,69,,
33138741,75,,
33138874,103,,
33140204,150,,
33140984,46,,
33141479,110,,
33141938,35,,
33142839,199,,
33151516,62,,
33153247,65,,
33154427,85,,
33154669,109,,
33155086,90,,
33155194,175,,
33155771,170,,
33155909,130,,
33155912,600,,
33155996,100,,
33156123,150,,
33156988,290,,
33157003,110,,
33157841,80,,
33159062,200,,
33161119,260,,
33162983,190,,
33163633,45,,
33164622,75,,
33165620,100,,
33167738,75,,
33168074,50,,
33168966,125,,
33169141,89,,
33169495,126,,
33169786,150,,
33169890,40,,
33170496,125,,
33171891,"4,100.00",,
33172245,180,,
33172249,165,,
33175415,85,,
33183013,90,,
33184032,263,,
33184311,89,,
33184502,65,,
33185502,45,,
33186696,75,,
33186806,250,,
33186981,60,,
33187408,65,,
33187617,130,,
33188757,135,,
33189664,140,,
33189755,399,,
33190044,75,,
33190224,89,,
33190990,250,,
33191754,131,,
33193795,58,,
33194789,700,,
33195147,120,,
33195320,100,,
33195591,85,,
33197108,215,,
33197913,199,,
33199798,150,,
33201132,85,,
33201727,85,,
33202973,98,,
33203187,293,,
33210106,125,,
33210320,65,,
33212719,85,,
33213292,120,,
33214322,69,,
33214803,63,,
33216329,250,,
33216433,68,,
33216589,310,,
33216624,41,,
33216902,261,,
33217330,80,,
33217402,39,,
33218283,180,,
33218637,100,,
33219156,122,,
33219891,44,,
33220339,124,,
33221080,49,,
33221660,44,,
33221933,44,,
33222428,149,,
33223405,300,,
33224321,140,,
33226326,140,,
33226423,75,,
33226517,90,,
33227584,74,,
33228127,396,,
33229012,70,,
33230088,100,,
33230211,100,,
33230303,100,,
33230477,180,,
33235936,220,,
33236002,285,,
33237562,75,,
33238238,310,,
33239233,300,,
33240039,85,,
33240867,85,,
33240958,65,,
33241012,310,,
33241498,78,,
33241841,275,,
33241978,250,,
33242348,50,,
33242898,275,,
33242964,85,,
33243041,41,,
33243396,144,,
33243529,69,,
33245975,80,,
33246476,40,,
33248031,275,,
33248625,180,,
33249193,55,,
33250984,120,,
33253620,350,,
33254187,60,,
33254830,110,,
33255997,129,,
33256416,129,,
33256653,55,,
33259063,217,,
33260042,37,,
33263092,299,,
33263637,120,,
33265025,65,,
33265526,135,,
33266016,75,,
33267342,700,,
33267781,159,,
33268045,100,,
33268138,100,,
33269114,300,,
33269801,95,,
33269847,45,,
33270782,75,,
33270883,100,,
33271110,45,,
33271828,150,,
33273186,71,,
33273335,205,,
33273525,70,,
33274640,165,,
33275070,55,,
33275250,231,,
33275808,125,,
33279205,767,,
33279209,146,,
33279214,197,,
33279216,294,,
33279221,166,,
33279231,187,,
33279235,135,,
33279239,531,,
33288485,90,,
33288663,135,,
33288760,80,,
33290240,200,,
33290753,200,,
33291448,250,,
33291824,190,,
33291866,35,,
33292234,125,,
33292956,280,,
33293218,249,,
33294626,250,,
33294631,75,,
33295329,120,,
33295827,37,,
33303647,58,,
33307926,150,,
33309213,100,,
33309892,105,,
33310062,230,,
33310325,250,,
33310428,32,,
33310983,120,,
33311237,165,,
33312951,300,,
33313341,70,,
33314007,58,,
33315073,85,,
33315338,75,,
33315343,111,,
33315595,150,,
33316217,175,,
33316356,180,,
33316690,165,,
33317478,395,,
33318809,90,,
33319941,52,,
33326342,"1,145.00",,
33329762,225,,
33330161,"1,306.00",,
33331140,135,,
33331584,150,,
33333345,35,,
33334269,40,,
33334476,284,,
33334633,320,,
33334958,150,,
33336699,250,,
33337280,46,,
33339676,140,,
33340151,75,,
33340216,60,,
33341083,400,,
33342049,208,,
33342415,79,,
33342461,208,,
33342901,72,,
33343579,90,,
33344728,70,,
33344785,220,,
33346434,200,,
33346748,525,,
33346762,140,,
33347084,80,,
33348368,65,,
33348709,75,,
33348833,125,,
33348910,75,,
33358823,35,,
33359386,35,,
33359522,55,,
33360408,64,,
33361338,60,,
33362018,163,,
33362377,75,,
33362399,196,,
33362477,174,,
33362774,295,,
33363084,60,,
33363343,100,,
33363957,105,,
33364071,50,,
33364906,140,,
33365489,595,,
33365859,185,,
33366167,35,,
33366815,70,,
33367026,80,,
33367718,210,,
33367953,45,,
33368138,110,,
33368855,150,,
33371988,39,,
33372038,245,,
33372668,150,,
33373002,132,,
33373366,130,,
33373421,228,,
33373525,236,,
33374241,70,,
33374582,97,,
33375266,55,,
33375762,150,,
33376169,49,,
33376343,49,,
33377642,65,,
33378475,50,,
33379269,110,,
33382288,45,,
33386573,49,,
33388360,75,,
33388458,55,,
33388510,195,,
33388629,75,,
33389288,55,,
33389423,59,,
33389733,59,,
33389926,55,,
33390413,135,,
33391826,248,,
33391968,48,,
33393883,300,,
33394700,55,,
33396290,650,,
33396762,52,,
33397385,"5,100.00",,
33397879,65,,
33397908,89,,
33398320,39,,
33398445,133,,
33398529,65,,
33399180,150,,
33399665,169,,
33399897,169,,
33400016,70,,
33400202,169,,
33400552,46,,
33400613,169,,
33400953,380,,
33401134,300,,
33401610,120,,
33404689,200,,
33404876,285,,
33405084,175,,
33405611,169,,
33405642,2019/4/27,100,10
33406037,169,,
33406188,169,,
33406274,169,,
33406321,70,,
33406391,169,,
33406453,169,,
33406864,90,,
33407038,90,,
33407108,90,,
33407244,90,,
33412533,109,,
33416167,144,,
33416246,142,,
33417913,250,,
33418580,80,,
33418931,58,,
33419182,50,,
33419280,89,,
33420907,159,,
33421406,60,,
33422134,120,,
33422875,499,,
33423101,120,,
33423250,124,,
33423849,70,,
33424312,70,,
33424723,127,,
33427025,65,,
33427418,150,,
33427580,295,,
33427855,"1,100.00",,
33428005,95,,
33428068,32,,
33428109,70,,
33428552,180,,
33428571,80,,
33428580,49,,
33429269,81,,
33429437,898,,
33429492,25,,
33429773,230,,
33430450,59,,
33430500,55,,
33430829,100,,
33430847,45,,
33430867,138,,
33431246,60,,
33431289,85,,
33431582,45,,
33431687,160,,
33431709,45,,
33431823,45,,
33431909,55,,
33431978,45,,
33431994,150,,
33433134,69,,
33433393,59,,
33439471,30,,
33441771,85,,
33444260,300,,
33444872,75,,
33446054,240,,
33446295,50,,
