,Unnamed: 0,id,house_ln,house_la,subway,bus_stop,street,room_type,bedroom,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate
250,250,63657,-73.94314,40.68236,2,11,Brooklyn,Entire home/apt,1,3,243,92.0,1,0,0,1.7837
251,251,63693,-73.98246,40.72185,0,12,New York,Entire home/apt,2,4,141,87.0,1,0,0,1.1773
252,252,63719,-73.95385,40.68503,3,12,Brooklyn,Private room,1,1,36,93.0,0,1,0,1.7837
253,253,63913,-73.9263,40.86648,1,5,New York,Private room,1,2,0,,0,1,0,1.1587
254,254,64000,-73.95467,40.7069,4,1,Brooklyn,Private room,1,1,14,98.0,0,1,0,0.9672
255,255,64015,-73.98594,40.72807,2,15,New York,Entire home/apt,1,1,0,,1,0,0,1.1773
256,256,64107,-73.94339000000002,40.6778,2,9,Brooklyn,Private room,1,3,276,96.0,0,1,0,0.9147
257,257,64277,-73.94700999999998,40.68317,2,12,Brooklyn,Private room,1,1,18,89.0,0,1,0,1.7837
258,258,64314,-73.9529,40.6761,1,8,Brooklyn,Private room,1,1,50,96.0,0,1,0,0.9147
259,259,64365,-73.95155,40.67586,0,12,Brooklyn,Private room,1,1,224,95.0,0,1,0,0.9147
260,260,64837,-73.98156999999998,40.72321,0,14,New York,Private room,1,1,198,91.0,0,1,0,1.1773
261,261,65019,-73.98098,40.77956,3,24,New York,Entire home/apt,1,1,202,98.0,1,0,0,0.7795
262,262,65268,-73.95264,40.68276,3,12,Brooklyn,Private room,2,1,64,98.0,0,1,0,1.7837
263,263,65556,-73.9626,40.71368,0,2,Brooklyn,Private room,1,1,0,,0,1,0,0.9672
264,264,65562,-73.98158000000002,40.72956,1,19,New York,Entire home/apt,2,2,5,100.0,1,0,0,1.1773
265,265,65615,-73.95175,40.71069,4,3,Brooklyn,Entire home/apt,1,4,46,93.0,1,0,0,0.9672
266,266,65660,-73.94641,40.70863,1,10,Brooklyn,Entire home/apt,1,1,128,92.0,1,0,0,0.9672
267,267,65813,-73.94306999999998,40.82888,4,17,New York,Private room,1,1,20,98.0,0,1,0,0.9558
268,268,65834,-73.97323,40.67319000000001,4,5,Brooklyn,Entire home/apt,1,1,11,100.0,1,0,0,0.9893
269,269,66008,-73.99443000000002,40.67846,2,2,Brooklyn,Entire home/apt,2,2,48,97.0,1,0,0,0.4812
270,270,66026,-73.94808,40.6715,3,12,Brooklyn,Private room,1,1,14,93.0,0,1,0,0.9147
271,271,66251,-73.98534000000002,40.72681,0,12,New York,Entire home/apt,1,2,64,99.0,1,0,0,1.1773
272,272,66275,-73.99391999999997,40.71904,7,6,New York,Private room,1,1,107,97.0,0,1,0,1.6704
273,273,66451,-73.9583,40.71031,3,6,Brooklyn,Entire home/apt,1,2,9,90.0,1,0,0,0.9672
274,274,66718,-73.95306,40.81322,4,20,New York,Entire home/apt,2,4,185,87.0,1,0,0,1.0705
275,275,66741,-73.98225,40.67732,1,1,Brooklyn,Entire home/apt,1,3,205,96.0,1,0,0,0.9893
276,276,66974,-73.9896,40.68076,2,0,Brooklyn,Entire home/apt,1,3,65,99.0,1,0,0,0.4812
277,277,67288,-73.94903000000002,40.79603,3,7,New York,Entire home/apt,1,1,21,97.0,1,0,0,1.0669
278,278,67299,-73.96282,40.71492,0,2,Brooklyn,Entire home/apt,1,2,56,98.0,1,0,0,0.9672
279,279,67397,-73.95838,40.80393,2,19,New York,Private room,1,1,92,95.0,0,1,0,1.0705
280,280,68099,-73.9652,40.80082,1,23,New York,Private room,1,1,101,84.0,0,1,0,0.8454
281,281,68305,-73.94866999999998,40.82976,1,10,New York,Private room,1,1,64,91.0,0,1,0,0.9558
282,282,68403,-73.91981,40.683,3,6,Brooklyn,Entire home/apt,2,1,123,89.0,1,0,0,1.977
283,283,68735,-73.9729,40.78971,3,18,New York,Entire home/apt,1,2,29,99.0,1,0,0,0.8454
284,284,68765,-73.99495,40.67817,2,2,Brooklyn,Entire home/apt,3,4,99,99.0,1,0,0,0.4812
285,285,68900,-73.95578,40.73119000000001,1,1,Brooklyn,Private room,1,2,6,97.0,0,1,0,0.9601
286,286,68974,-73.99627,40.71943,8,5,New York,Entire home/apt,3,6,188,97.0,1,0,0,1.6704
287,287,69894,-73.98249,40.78,3,19,New York,Entire home/apt,1,2,47,96.0,1,0,0,0.7795
288,288,69921,-73.91922,40.70514,1,2,Brooklyn,Private room,1,1,46,96.0,0,1,0,0.9855
289,289,70095,-73.92811,40.86713,1,4,New York,Private room,1,1,118,99.0,0,1,0,1.1587
290,290,70609,-73.97986,40.72542,0,18,New York,Entire home/apt,3,6,47,94.0,1,0,0,1.1773
291,291,71010,-73.93869000000002,40.83494,1,14,New York,Entire home/apt,2,4,32,99.0,1,0,0,0.9876
292,292,71248,-73.98945,40.71659,6,13,New York,Entire home/apt,1,1,42,95.0,1,0,0,1.2624
293,293,71366,-74.00243,40.72966,8,10,New York,Entire home/apt,1,2,38,97.0,1,0,0,2.282
294,294,71384,-73.95551999999998,40.72898,1,1,Brooklyn,Entire home/apt,1,2,50,100.0,1,0,0,0.9601
295,295,71812,-73.90193000000002,40.87207,0,8,Bronx,Entire home/apt,1,1,4,90.0,1,0,0,0.7275
296,296,72190,-73.97818000000002,40.77728,5,13,New York,Entire home/apt,1,2,38,91.0,1,0,0,0.7795
297,297,72265,-73.95340999999998,40.72646,1,2,Brooklyn,Private room,1,1,27,88.0,0,1,0,0.9601
298,298,74073,-73.96101,40.71015,3,6,Brooklyn,Entire home/apt,1,2,54,100.0,1,0,0,0.9672
299,299,74240,-73.9597,40.71903,1,0,Brooklyn,Entire home/apt,1,2,67,93.0,1,0,0,0.9601
300,300,74333,-73.93985,40.80892,2,15,New York,Entire home/apt,1,2,26,83.0,1,0,0,2.4892
301,301,74680,-73.93426,40.77635,0,4,Long Island City,Entire home/apt,1,2,194,93.0,1,0,0,0.6855
302,302,74860,-73.95018,40.72488,1,2,Brooklyn,Private room,2,1,1,100.0,0,1,0,0.9601
303,303,75193,-73.95763000000002,40.71398,1,3,Brooklyn,Private room,1,1,217,94.0,0,1,0,0.9672
304,304,75635,-73.98394,40.71876,4,12,New York,Entire home/apt,1,2,279,96.0,1,0,0,1.2624
305,305,76761,-73.99019,40.66552,1,3,Brooklyn,Entire home/apt,2,1,391,97.0,1,0,0,0.7843
306,306,77765,-73.95291999999998,40.73749,0,0,Brooklyn,Private room,1,2,34,99.0,0,1,0,0.9601
307,307,77936,-73.9913,40.76248,2,9,New York,Private room,1,1,33,95.0,0,1,0,4.3095
308,308,78919,-73.98876,40.68674,4,6,Brooklyn,Entire home/apt,2,2,6,92.0,1,0,0,2.1164
309,309,79067,-73.96219,40.6848,2,6,Brooklyn,Entire home/apt,3,5,14,95.0,1,0,0,1.8669
310,310,79782,-73.95455,40.70516,4,0,Brooklyn,Private room,1,1,76,82.0,0,1,0,0.9672
311,311,80493,-73.98486,40.72329000000001,1,17,New York,Private room,1,1,180,87.0,0,1,0,1.1773
312,312,80684,-73.95326999999997,40.73776,0,0,Brooklyn,Private room,1,2,8,100.0,0,1,0,0.9601
313,313,80700,-73.95482,40.73738,0,0,Brooklyn,Private room,1,2,7,91.0,0,1,0,0.9601
314,314,80924,-73.98142,40.67542,1,3,Brooklyn,Entire home/apt,3,5,34,97.0,1,0,0,0.9893
315,315,81739,-73.95312,40.73842,1,1,Brooklyn,Private room,1,2,2,80.0,0,1,0,0.9601
316,316,82549,-73.99831999999998,40.6926,0,4,Brooklyn,Private room,1,1,66,97.0,0,1,0,2.1164
317,317,82550,-73.99771,40.69441,0,1,Brooklyn,Entire home/apt,2,1,78,95.0,1,0,0,2.1164
318,318,82638,-73.98374,40.72399,0,18,New York,Entire home/apt,1,2,239,96.0,1,0,0,1.1773
319,319,82928,-73.94615,40.6824,2,12,Brooklyn,Entire home/apt,2,4,39,99.0,1,0,0,1.7837
320,320,83243,-73.91708,40.68949,2,1,Brooklyn,Entire home/apt,1,4,224,89.0,1,0,0,0.9855
321,321,83446,-73.97258000000002,40.68819000000001,2,7,Brooklyn,Entire home/apt,2,1,5,92.0,1,0,0,1.8669
322,322,83722,-73.96015,40.7205,1,0,Brooklyn,Entire home/apt,2,1,8,100.0,1,0,0,0.9601
323,323,83847,-73.98094,40.72451,0,18,New York,Entire home/apt,1,2,33,99.0,1,0,0,1.1773
324,324,84010,-73.95394,40.73813,0,1,Brooklyn,Private room,1,4,11,98.0,0,1,0,0.9601
325,325,84059,-73.94715,40.67591,0,9,Brooklyn,Entire home/apt,3,5,5,80.0,1,0,0,0.9147
326,326,84659,-73.98895,40.72843,3,5,New York,Entire home/apt,1,2,377,94.0,1,0,0,1.1773
327,327,85094,-73.94735,40.66966,3,11,Brooklyn,Entire home/apt,1,1,11,90.0,1,0,0,0.8737
328,328,86215,-73.98765999999998,40.71965,4,13,New York,Entire home/apt,2,2,149,95.0,1,0,0,1.2624
329,329,89427,-73.96536,40.68613,2,10,Brooklyn,Entire home/apt,3,6,0,,1,0,0,1.8669
330,330,89621,-73.94911,40.68048,2,13,Brooklyn,Entire home/apt,1,1,213,89.0,1,0,0,1.7837
331,331,93313,-73.93963000000002,40.68314,2,13,Brooklyn,Entire home/apt,1,4,72,94.0,1,0,0,1.7837
332,332,94209,-73.94494,40.67473,0,11,Brooklyn,Entire home/apt,1,2,0,,1,0,0,0.9147
333,333,94477,-73.93185,40.69305,1,7,Brooklyn,Entire home/apt,2,4,361,95.0,1,0,0,1.977
334,334,94783,-73.95663,40.67174,5,8,Brooklyn,Entire home/apt,1,1,101,97.0,1,0,0,0.9147
335,335,95747,-73.95098,40.71055,4,4,Brooklyn,Entire home/apt,1,1,13,100.0,1,0,0,0.9672
336,336,95883,-73.95458,40.69465,1,5,Brooklyn,Entire home/apt,2,4,4,90.0,1,0,0,1.7837
337,337,96471,-73.96542,40.68413,2,8,Brooklyn,Private room,1,2,10,100.0,0,1,0,1.8669
338,338,98330,-73.97707,40.73877,0,17,New York,Private room,1,1,1,,0,1,0,1.73
339,339,98663,-73.99544,40.74893,6,12,New York,Entire home/apt,1,2,19,96.0,1,0,0,9.9753
340,340,99070,-73.94102,40.79406,1,14,New York,Shared room,1,1,131,99.0,0,0,1,1.0669
341,341,99085,-73.97332,40.68795,11,8,Brooklyn,Entire home/apt,1,1,15,100.0,1,0,0,1.8669
342,342,100002,-73.93361,40.85295,2,17,New York,Private room,1,1,133,94.0,0,1,0,1.1587
343,343,100186,-73.99186999999998,40.66918,3,4,Brooklyn,Entire home/apt,1,1,95,99.0,1,0,0,0.9893
344,344,101053,-73.95613,40.71125,5,4,Brooklyn,Private room,3,3,31,98.0,0,1,0,0.9672
345,345,102995,-73.9696,40.78558,2,8,New York,Entire home/apt,1,1,45,93.0,1,0,0,0.8454
346,346,103161,-73.96053,40.71577,1,2,Brooklyn,Entire home/apt,1,2,123,95.0,1,0,0,0.9601
347,347,103311,-73.95485,40.73861,1,1,Brooklyn,Private room,2,4,9,83.0,0,1,0,0.9601
348,348,103806,-73.98745,40.72577,1,16,New York,Entire home/apt,2,2,166,85.0,1,0,0,1.1773
349,349,105469,-73.81245,40.58615,1,5,Rockaway Beach,Private room,1,1,13,98.0,0,1,0,0.814
350,350,105510,-73.94872,40.67086,3,13,Brooklyn,Entire home/apt,1,1,15,88.0,1,0,0,0.9147
351,351,106363,-73.95231,40.82773,1,9,New York,Private room,1,1,375,97.0,0,1,0,0.9558
352,352,106647,-73.95684,40.68505,3,9,Brooklyn,Entire home/apt,1,2,85,97.0,1,0,0,1.7837
353,353,107630,-73.95493,40.72911,1,1,Brooklyn,Entire home/apt,1,2,244,95.0,1,0,0,0.9601
354,354,107895,-73.98567,40.77944,3,17,New York,Entire home/apt,1,1,48,92.0,1,0,0,0.7795
355,355,110739,-73.98876,40.74503,6,14,New York,Entire home/apt,1,1,54,98.0,1,0,0,1.73
356,356,112100,-73.96093,40.67539,3,7,Brooklyn,Entire home/apt,3,1,3,90.0,1,0,0,0.9147
357,357,112304,-73.95189,40.8054,4,14,New York,Private room,1,1,1,100.0,0,1,0,1.6748
358,358,112359,-73.9508,40.78491,1,14,New York,Entire home/apt,1,2,56,93.0,1,0,0,0.9315
359,359,112435,-73.97306999999998,40.69088,1,7,Brooklyn,Private room,1,1,162,92.0,0,1,0,1.8669
360,360,113265,-73.95057,40.67555,0,14,Brooklyn,Private room,1,1,244,96.0,0,1,0,0.9147
361,361,114123,-73.9886,40.66527,1,6,Brooklyn,Entire home/apt,3,2,27,90.0,1,0,0,0.9893
362,362,114229,-73.99434000000002,40.71895,8,5,New York,Entire home/apt,2,1,51,97.0,1,0,0,1.6704
363,363,114969,-73.96699,40.75579000000001,3,14,New York,Entire home/apt,1,1,39,93.0,1,0,0,1.1501
364,364,115535,-73.95328,40.82399,1,19,New York,Private room,1,1,34,95.0,0,1,0,0.9558
365,365,115678,-73.94095,40.81822,2,17,New York,Entire home/apt,2,2,314,91.0,1,0,0,1.466
366,366,115748,-73.92132,40.76434,2,8,Long Island City,Entire home/apt,1,1,29,90.0,1,0,0,0.6855
367,367,116940,-73.94925,40.67705,2,10,Brooklyn,Entire home/apt,1,1,222,92.0,1,0,0,0.9147
368,368,117425,-73.99438,40.69263,5,12,Brooklyn,Entire home/apt,1,1,95,90.0,1,0,0,2.1164
369,369,118061,-73.92747,40.68448,0,10,Brooklyn,Entire home/apt,2,2,68,96.0,1,0,0,1.977
370,370,118680,-73.98702,40.73067,4,16,New York,Private room,1,1,0,,0,1,0,1.1773
371,371,120362,-73.94060999999998,40.70665,1,5,Brooklyn,Entire home/apt,2,4,47,94.0,1,0,0,0.9672
372,372,121687,-73.95952,40.72063,1,0,Brooklyn,Entire home/apt,2,4,27,90.0,1,0,0,0.9601
373,373,121861,-73.98082,40.67644,1,2,Brooklyn,Entire home/apt,2,2,23,99.0,1,0,0,0.9893
374,374,123784,-73.94794,40.80481,2,19,New York,Entire home/apt,1,1,138,94.0,1,0,0,1.6748
375,375,125163,-73.93038,40.68569,0,10,Brooklyn,Private room,1,2,37,98.0,0,1,0,1.977
376,376,125594,-73.97255,40.64302,0,4,Brooklyn,Private room,1,1,82,90.0,0,1,0,0.3867
377,377,126443,-73.98857,40.72939,4,8,New York,Entire home/apt,2,3,392,86.0,1,0,0,1.1773
378,378,126816,-73.96607,40.79918,1,21,New York,Private room,1,1,3,73.0,0,1,0,0.8454
379,379,127387,-73.9926,40.66862,3,1,Brooklyn,Entire home/apt,2,4,3,100.0,1,0,0,0.9893
380,380,128975,-73.94453,40.81333,2,14,New York,Entire home/apt,1,2,115,93.0,1,0,0,1.466
381,381,131154,-73.95199000000002,40.72473,1,2,Brooklyn,Entire home/apt,1,1,171,98.0,1,0,0,0.9601
382,382,132516,-73.85262,40.70925,0,3,Queens,Entire home/apt,1,1,26,93.0,1,0,0,0.4283
383,383,132570,-74.00922,40.73215,0,6,New York,Entire home/apt,1,1,24,99.0,1,0,0,2.282
384,384,132695,-73.94332,40.71109000000001,1,10,Brooklyn,Entire home/apt,2,2,15,100.0,1,0,0,0.9672
385,385,133025,-73.97926,40.7463,1,13,New York,Private room,1,1,103,96.0,0,1,0,1.1501
386,386,134934,-73.95849,40.71823,1,0,Brooklyn,Entire home/apt,1,2,22,90.0,1,0,0,0.9601
387,387,135393,-73.94886,40.651,2,8,Brooklyn,Private room,1,1,257,94.0,0,1,0,0.8373
388,388,135465,-73.97598,40.68626,11,8,Brooklyn,Entire home/apt,1,2,82,97.0,1,0,0,1.8669
389,389,135706,-74.001,40.74488,5,11,New York,Entire home/apt,1,1,10,96.0,1,0,0,1.8733
390,390,136493,-73.97616,40.67632,4,2,Brooklyn,Entire home/apt,3,3,17,98.0,1,0,0,0.9893
391,391,138216,-73.94254000000002,40.72212,0,6,Brooklyn,Entire home/apt,1,2,8,98.0,1,0,0,0.9601
392,392,139624,-73.95151,40.67456,0,15,Brooklyn,Entire home/apt,1,2,70,87.0,1,0,0,0.9147
393,393,140133,-73.96019,40.71363,1,3,Brooklyn,Entire home/apt,1,4,148,98.0,1,0,0,0.9672
394,394,140425,-73.95878,40.6755,1,5,Brooklyn,Private room,1,1,115,94.0,0,1,0,0.9147
395,395,140973,-73.97581,40.72274,0,11,New York,Entire home/apt,1,1,69,93.0,1,0,0,1.1773
396,396,141154,-73.9828,40.6858,12,13,Brooklyn,Entire home/apt,1,2,226,94.0,1,0,0,2.1164
397,397,141335,-73.97654,40.67535,4,3,Brooklyn,Entire home/apt,3,5,35,87.0,1,0,0,0.9893
398,398,141890,-73.99346,40.72255,9,8,New York,Entire home/apt,2,1,18,91.0,1,0,0,1.6704
399,399,141984,-73.99706,40.72094,10,1,New York,Entire home/apt,1,2,67,93.0,1,0,0,1.6704
400,400,142069,-73.97813000000002,40.72485,0,15,New York,Entire home/apt,1,1,22,92.0,1,0,0,1.1773
401,401,144087,-73.9532,40.80473,4,15,New York,Entire home/apt,2,4,17,96.0,1,0,0,1.6748
402,402,144148,-73.98419,40.72217,0,14,New York,Private room,1,1,34,91.0,0,1,0,1.1773
403,403,145064,-73.9565,40.71943,1,0,Brooklyn,Entire home/apt,1,2,8,94.0,1,0,0,0.9601
404,404,145188,-74.00329,40.74249,5,6,New York,Entire home/apt,1,1,0,,1,0,0,1.8733
405,405,145994,-73.97294000000002,40.79264000000001,3,18,New York,Entire home/apt,2,1,2,90.0,1,0,0,0.8454
406,406,146754,-73.97675,40.65749,1,2,Brooklyn,Entire home/apt,3,5,52,97.0,1,0,0,0.7843
407,407,147586,-73.94688000000002,40.80474,2,20,New York,Entire home/apt,2,4,73,98.0,1,0,0,1.6748
408,408,148201,-74.00177,40.72831,8,9,New York,Entire home/apt,1,2,18,98.0,1,0,0,2.282
409,409,148259,-73.94144,40.71541,1,14,Brooklyn,Entire home/apt,3,3,72,99.0,1,0,0,0.9672
410,410,148825,-73.96245,40.79765,2,15,New York,Entire home/apt,2,2,186,93.0,1,0,0,0.8454
411,411,149287,-73.95331999999998,40.78508,1,8,New York,Entire home/apt,2,1,0,,1,0,0,0.9315
412,412,149777,-73.8639,40.89747,0,4,Bronx,Entire home/apt,1,2,192,92.0,1,0,0,0.9385
413,413,150804,-73.98404000000002,40.72008,4,8,New York,Entire home/apt,3,1,16,100.0,1,0,0,1.2624
414,414,151199,-73.91098000000002,40.75725,2,3,Queens,Private room,1,2,404,97.0,0,1,0,0.6855
415,415,151478,-73.94495,40.7102,1,12,Brooklyn,Private room,1,1,8,97.0,0,1,0,0.9672
416,416,152071,-73.97904,40.67359,0,4,Brooklyn,Entire home/apt,1,2,0,,1,0,0,0.9893
417,417,152259,-73.94570999999998,40.81156,2,19,New York,Private room,1,1,118,94.0,0,1,0,1.466
418,418,152263,-73.95016,40.80497,4,15,New York,Entire home/apt,2,1,196,96.0,1,0,0,1.6748
419,419,152520,-73.91806,40.7385,0,4,Woodside,Private room,1,1,53,97.0,0,1,0,0.9628
420,420,153405,-73.95671,40.72937,1,1,Brooklyn,Entire home/apt,1,2,102,98.0,1,0,0,0.9601
421,421,153780,-73.98438,40.72587,0,15,New York,Private room,1,2,172,97.0,0,1,0,1.1773
422,422,154934,-73.9463,40.82426,5,18,New York,Private room,1,1,38,88.0,0,1,0,0.9558
423,423,155296,-73.96271999999998,40.71624,0,2,Brooklyn,Entire home/apt,1,2,39,97.0,1,0,0,0.9672
424,424,157673,-73.94081,40.68101,2,13,Brooklyn,Entire home/apt,1,2,87,89.0,1,0,0,1.7837
425,425,158061,-73.91989000000002,40.68669000000001,2,8,Brooklyn,Private room,1,1,27,91.0,0,1,0,1.977
426,426,158176,-73.95914,40.71534000000001,1,2,Brooklyn,Entire home/apt,1,1,116,95.0,1,0,0,0.9601
427,427,158290,-73.96024,40.68288,3,6,Brooklyn,Private room,1,1,43,90.0,0,1,0,1.8669
428,428,158913,-73.95494000000002,40.72489,1,1,Brooklyn,Entire home/apt,1,2,4,100.0,1,0,0,0.9601
429,429,158955,-73.94284,40.70867,1,10,Brooklyn,Entire home/apt,2,4,379,87.0,1,0,0,0.9672
430,430,159749,-73.93908,40.67963,2,14,Brooklyn,Private room,1,2,61,95.0,0,1,0,1.7837
431,431,159815,-73.93908,40.6798,2,14,Brooklyn,Private room,1,2,35,98.0,0,1,0,1.7837
432,432,159913,-73.99882,40.74346,5,8,New York,Private room,1,2,33,96.0,0,1,0,1.8733
433,433,160609,-73.98109000000002,40.77724,5,22,New York,Entire home/apt,1,1,10,91.0,1,0,0,0.7795
434,434,160994,-73.97995,40.72972,1,21,New York,Entire home/apt,1,1,102,97.0,1,0,0,1.1773
435,435,161366,-73.91681,40.74102,1,12,Woodside,Private room,1,1,40,97.0,0,1,0,0.9628
436,436,161394,-73.94128,40.71309,1,10,Brooklyn,Private room,1,1,3,87.0,0,1,0,0.9672
437,437,161996,-73.94633,40.83096,2,14,New York,Entire home/apt,3,6,225,93.0,1,0,0,0.9558
438,438,162493,-73.95745,40.71323,1,4,Brooklyn,Entire home/apt,3,4,37,99.0,1,0,0,0.9672
439,439,162508,-73.9506,40.67212,3,13,Brooklyn,Entire home/apt,1,1,28,84.0,1,0,0,0.9147
440,440,163627,-73.96665,40.71023,0,0,Brooklyn,Private room,1,1,205,91.0,0,1,0,0.9672
441,441,163809,-73.95139,40.80523,4,14,New York,Entire home/apt,3,5,41,96.0,1,0,0,1.6748
442,442,163814,-73.98917,40.72636,5,13,New York,Entire home/apt,1,1,271,79.0,1,0,0,1.1773
443,443,163836,-73.93956,40.72185,0,5,Brooklyn,Private room,1,1,85,81.0,0,1,0,0.9601
444,444,164989,-73.99683,40.72351,9,5,New York,Private room,1,1,51,93.0,0,1,0,1.6704
445,445,165080,-73.99233000000002,40.6809,2,1,Brooklyn,Entire home/apt,4,6,7,100.0,1,0,0,0.4812
446,446,165461,-73.95916,40.80525,3,20,New York,Private room,1,1,57,93.0,0,1,0,1.0705
447,447,165824,-73.91901,40.74,1,12,Woodside,Private room,1,1,31,98.0,0,1,0,0.9628
448,448,166006,-73.96049000000002,40.80006,2,16,New York,Entire home/apt,2,1,188,93.0,1,0,0,0.8454
449,449,166172,-73.92130999999998,40.70283,2,6,Brooklyn,Private room,1,2,449,99.0,0,1,0,0.9855
450,450,166541,-73.94303000000002,40.84468,1,10,New York,Private room,1,1,33,94.0,0,1,0,0.9876
451,451,166983,-73.99619,40.68252,2,2,Brooklyn,Entire home/apt,3,4,6,97.0,1,0,0,0.4812
452,452,167013,-73.99483000000002,40.74342,5,8,New York,Entire home/apt,1,1,3,100.0,1,0,0,1.73
453,453,167017,-73.98089,40.67853,1,2,Brooklyn,Entire home/apt,2,1,2,100.0,1,0,0,0.9893
454,454,167222,-73.97643000000002,40.6788,4,4,Brooklyn,Private room,1,2,20,91.0,0,1,0,0.9893
455,455,167482,-73.98042,40.77886,5,19,New York,Entire home/apt,1,1,128,96.0,1,0,0,0.7795
456,456,168084,-73.97879,40.72578,0,17,New York,Entire home/apt,1,1,144,97.0,1,0,0,1.1773
457,457,168123,-73.98536999999997,40.66085,1,2,Brooklyn,Entire home/apt,1,2,99,92.0,1,0,0,0.7843
458,458,169002,-73.94934,40.82411,5,17,New York,Private room,1,1,39,94.0,0,1,0,0.9558
459,459,169152,-73.95331999999998,40.68131,3,12,Brooklyn,Entire home/apt,1,2,87,94.0,1,0,0,1.7837
460,460,169464,-73.96524000000002,40.70667,0,5,Brooklyn,Entire home/apt,1,2,86,92.0,1,0,0,0.9672
461,461,169483,-73.97103,40.60452,1,7,Brooklyn,Entire home/apt,1,1,0,,1,0,0,0.4889
462,462,170420,-73.94006999999998,40.7932,1,12,New York,Entire home/apt,1,1,15,100.0,1,0,0,1.0669
463,463,170761,-73.97610999999998,40.68768,11,9,Brooklyn,Private room,1,1,30,97.0,0,1,0,1.8669
464,464,171776,-73.94558,40.80224000000001,2,13,New York,Private room,1,2,17,100.0,0,1,0,1.6748
465,465,172700,-73.98841999999998,40.71473,4,20,New York,Private room,1,1,3,87.0,0,1,0,1.2624
466,466,172870,-73.95359,40.80518,4,13,New York,Private room,3,2,43,97.0,0,1,0,1.6748
467,467,173072,-73.95329,40.80827,4,20,New York,Shared room,1,1,162,97.0,0,0,1,1.6748
468,468,173151,-73.95812,40.72901,1,1,Brooklyn,Private room,1,2,236,96.0,0,1,0,0.9601
469,469,173742,-73.98451999999997,40.73476,7,26,New York,Entire home/apt,2,2,103,94.0,1,0,0,1.73
470,470,174527,-73.92357,40.69055,2,7,Brooklyn,Entire home/apt,2,4,11,100.0,1,0,0,0.9855
471,471,174966,-73.98697,40.7735,1,17,New York,Entire home/apt,2,4,30,99.0,1,0,0,0.7795
472,472,176135,-73.95969000000002,40.67505,1,6,Brooklyn,Entire home/apt,1,2,31,93.0,1,0,0,0.9147
473,473,176653,-73.98201,40.72974,1,18,New York,Private room,1,1,49,94.0,0,1,0,1.1773
474,474,177421,-73.95226,40.72315,1,2,Brooklyn,Entire home/apt,3,4,19,99.0,1,0,0,0.9601
475,475,177495,-73.99611999999998,40.73939,9,5,New York,Entire home/apt,2,2,10,100.0,1,0,0,1.73
476,476,177606,-73.97686,40.74112,0,16,New York,Entire home/apt,1,2,87,95.0,1,0,0,1.73
477,477,179670,-73.98217,40.72019,4,11,New York,Private room,1,1,94,98.0,0,1,0,1.2624
478,478,179741,-73.99665999999998,40.72133,10,1,New York,Entire home/apt,2,1,4,95.0,1,0,0,1.6704
479,479,180507,-73.92163000000002,40.75744,2,9,Queens,Entire home/apt,1,2,21,97.0,1,0,0,0.6855
480,480,180792,-73.9202,40.75695,2,9,Queens,Entire home/apt,1,2,24,94.0,1,0,0,0.6855
481,481,181972,-73.94651,40.8296,2,15,New York,Entire home/apt,5,1,110,95.0,1,0,0,0.9558
482,482,182069,-73.9468,40.79056,1,18,New York,Entire home/apt,1,2,82,95.0,1,0,0,1.0669
483,483,182095,-73.99977,40.73631,11,4,New York,Entire home/apt,2,1,66,94.0,1,0,0,2.282
484,484,182177,-73.85709,40.86466,0,8,Bronx,Entire home/apt,1,4,268,93.0,1,0,0,0.6887
485,485,182649,-73.96199,40.71312,0,3,Brooklyn,Private room,1,2,223,90.0,0,1,0,0.9672
486,486,185266,-73.94336,40.71297,1,11,Brooklyn,Private room,1,1,74,98.0,0,1,0,0.9672
487,487,187566,-73.95097,40.69242,1,7,Brooklyn,Entire home/apt,1,1,182,97.0,1,0,0,1.7837
488,488,187986,-73.99758,40.73862,9,5,New York,Entire home/apt,2,4,2,90.0,1,0,0,1.73
489,489,188146,-73.95803000000002,40.7158,1,2,Brooklyn,Entire home/apt,3,1,1,100.0,1,0,0,0.9601
490,490,188661,-73.97299,40.68262,10,5,Brooklyn,Entire home/apt,1,2,67,99.0,1,0,0,0.9893
491,491,188674,-73.98801,40.73217,7,13,New York,Entire home/apt,1,1,63,97.0,1,0,0,1.1773
492,492,189135,-73.99388,40.76311,0,8,New York,Private room,1,1,85,92.0,0,1,0,4.3095
493,493,189181,-74.00454,40.74695,0,7,New York,Private room,1,1,1,80.0,0,1,0,1.8733
494,494,189732,-73.87305,40.67497,2,4,Brooklyn,Entire home/apt,3,6,173,96.0,1,0,0,1.571
495,495,189787,-73.94813,40.66788,3,13,Brooklyn,Entire home/apt,1,2,86,93.0,1,0,0,0.8737
496,496,190267,-73.95944,40.76684,1,22,New York,Entire home/apt,1,2,37,98.0,1,0,0,0.9315
497,497,190542,-73.95445,40.68967,1,10,Brooklyn,Entire home/apt,1,2,42,99.0,1,0,0,1.7837
498,498,190968,-73.96500999999998,40.67946,1,8,Brooklyn,Entire home/apt,1,3,33,95.0,1,0,0,0.9147
499,499,190974,-73.98083000000003,40.66944,1,6,Brooklyn,Entire home/apt,1,2,178,92.0,1,0,0,0.9893
500,500,191075,-73.97748,40.72566,0,16,New York,Private room,1,1,81,97.0,0,1,0,1.1773
