id,house_ln,house_la,subway,bus_stop,park,scenery,borough,room_type,accommodates,bathroom,bedroom,beds,bed_type,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate,host_response_time,response_time_num,host_response_rate,superhost,host_neighborhood,daily_price,weekly_price,monthly_price,Central_Park,Van_Cortlandt,Flushing_Meadows,Prospect_Park,Washington_Square_Park,Bronx_Park,Pelham_Bay_Park,Floyd_Bennet_Field,Jamaica_Bay,Jacob_Riis_Park,Fort_Tilden,Greenbelt,The_Metropolitan_Museum_of_Art,statue_of_liberty,Empire_state_Building,American_Museum_of_Natual_History,Museum_of_Modern_Art,Times_Square,One_world_trade_cente,Grand_Centreal_Terminal,intrepid_sea_air,Fifth_Avenue,Brooklyn_Bridge,Wall_Street,Flatiron_Building,New_York_University,Broadway,China_Town,New_york_Public_Library,West_Point_Academy,Columbia_University,Madison_Square_Garden,madame_tussauds_new_york,National_September_11_Memorial_Museum,Manhattan_Skyline,United_Nations_Headquarters,SOHO,St_Patrick_Cathedral,High_Line_Park,Top_of_the_Rock,sub_dist_1,sub_dist_2,sub_dist_3,bus_dist_1,bus_dist_2,bus_dist_3,Brooklyn,Manhattan,Queens,Staten,Bronx,ave_price,availability,Price_avg,True_price,Predict_price,errors
33899066,-73.98605,40.71697,4,16,1,16,Manhattan,Entire home/apt,6,2,3,3,Real Bed,1,1,100,1,0,0,1.2624,within an hour,3,1,0,,329,,,7.721,21.815,12.5,5.882,1.81,17.466,22.922,15.285,16.629,19.497,19.029,11.159,7.191,5.816,3.542,7.237,5,4.663,2.334,4.046,5.462,6.562,1.5,2.274,2.702,1.677,8.274,0.924,4.037,73.751,10.263,3.67,4.387,2.314,5.193,4.116,7.132,4.681,246.51,4.721,0.19,0.252,0.502,0.141,0.16,0.214,0,1,0,0,0,54.83333333,1,54.833333333333336,329,497.98126,168.98126220703125
17511694,-73.98277,40.74896,8,18,1,23,Manhattan,Entire home/apt,6,1,2,4,Real Bed,1,8,65,1,0,0,9.9753,within an hour,3,1,0,Midtown East,115,,,4.199,18.46,12.006,9.341,2.36,14.387,20.154,18.343,19.442,22.335,22.218,14.126,3.751,8.438,0.224,3.686,1.458,1.123,4.755,0.631,2.326,3.122,4.879,5.257,1.051,2.487,4.711,3.943,0.47,70.188,6.732,0.748,0.978,4.868,1.638,1.291,3.567,1.163,242.947,1.163,0.325,0.434,0.442,0.062,0.117,0.191,0,1,0,0,0,19.16666667,0,19.166666666666668,115,247.73503,132.7350311279297
12990051,-73.99028,40.76039,11,8,2,19,Manhattan,Entire home/apt,3,1,2,2,Real Bed,1,77,97,1,0,0,4.3095,within an hour,3,1,1,Hell's Kitchen,399,,,3.313,17.634,12.801,10.688,3.341,13.839,19.788,19.761,20.859,23.752,23.63,14.879,3.094,9.138,1.35,2.725,1.07,0.464,5.617,1.395,1.013,2.544,6.024,6.246,2.144,3.489,3.635,5.063,1.048,68.936,5.738,1.193,0.46,5.758,1.06,2.151,2.518,1.122,241.693,0.907,0.346,0.429,0.52,0.3,0.322,0.332,0,1,0,0,0,133,1,133.0,399,209.35202,-189.64797973632812
673760,-73.90086,40.62764,0,0,1,0,Brooklyn,Private room,4,0,1,2,Real Bed,2,70,95,0,1,0,0.6629,within an hour,3,1,1,Canarsie,250,241,759,18.407,30.082,13.453,7.179,14.065,24.873,28.396,3.355,4.381,7.238,7.421,14.9,17.668,13.924,15.245,18.157,16.23,16.232,13.41,15.325,17.424,17.176,11.954,12.604,14.675,13.936,19.19,12.649,15.555,83.814,20.669,15.581,16.129,13.247,16.437,14.861,18.202,15.914,256.369,16.061,2.038,2.553,3.46,0.636,1.06,1.083,1,0,0,0,0,62.5,0,62.5,250,73.32656,-176.6734390258789
18686269,-73.95745,40.71255,3,4,1,11,Brooklyn,Private room,4,1,2,2,Real Bed,1,0,0,0,1,0,0.9672,,0,0,0,Williamsburg,430,,,8.118,21.474,10.285,5.33,3.927,16.778,21.83,13.783,14.871,17.763,17.695,12.619,7.44,7.787,4.671,7.77,5.702,5.657,4.702,4.767,6.863,6.871,3.42,4.391,4.181,3.843,8.831,3.324,4.977,74.216,10.571,5.035,5.552,4.643,5.91,4.394,7.765,5.376,246.954,5.509,0.467,0.509,0.531,0.121,0.252,0.322,1,0,0,0,0,107.5,0,107.5,430,185.60623,-244.39376831054688
2856770,-73.94764,40.78587,1,16,1,15,Manhattan,Entire home/apt,8,2,3,5,Real Bed,6,64,92,1,0,0,1.0669,within an hour,3,0.91,0,Upper East Side,650,4500,,1.74,13.498,10.36,13.51,7.415,9.335,15.215,21.372,21.997,24.843,25.409,19.184,1.51,13.495,5.206,2.237,3.707,4.355,9.811,4.446,5.052,2.033,9.767,10.268,6.11,7.535,2.346,8.888,4.662,66.073,2.717,5.466,4.788,9.919,3.601,4.202,2.554,3.929,238.791,4.011,0.29,0.526,0.975,0.1,0.116,0.153,0,1,0,0,0,81.25,1,81.25,650,433.78458,-216.21542358398438
1583111,-73.9615,40.68034,3,6,1,3,Brooklyn,Entire home/apt,2,1,2,2,Real Bed,1,9,98,1,0,0,0.9147,,0,0,0,Crown Heights,279,1800,,11.662,25.017,12.129,1.787,6.374,20.225,25.022,10.724,12.159,15.002,14.465,10.506,11.006,7.073,7.877,11.279,9.125,8.959,5.673,8.157,9.958,10.421,4.186,4.906,7.164,6.236,12.342,4.877,8.285,77.796,14.144,8.12,8.766,5.518,9.333,7.907,11.244,8.794,250.541,8.896,0.409,0.479,0.489,0.251,0.264,0.3,1,0,0,0,0,139.5,0,139.5,279,122.22781,-156.77218627929688
26692070,-74.00639,40.70496,8,6,1,8,Manhattan,Entire home/apt,4,1,1,3,Real Bed,2,34,96,1,0,0,1.7097,within a few hours,2,1,1,Financial District,128,,,9.471,23.732,14.481,5.363,2.976,19.518,25.056,15.133,16.741,19.544,18.644,9.02,9.028,3.661,5.187,8.935,6.735,6.259,1.06,5.855,6.671,8.397,0.79,0.236,4.258,2.832,9.92,1.392,5.732,75.151,11.988,5.129,5.899,0.886,6.905,6.094,8.78,6.445,247.892,6.433,0.308,0.428,0.496,0.066,0.117,0.272,0,1,0,0,0,32,1,32.0,128,235.0961,107.09609985351562
16338454,-73.94983,40.82548,5,13,0,2,Manhattan,Entire home/apt,4,1,3,2,Real Bed,1,1,100,1,0,0,0.9558,,0,0,0,Hamilton Heights,255,,,4.752,9.683,13.238,17.864,11.26,6.733,13.023,25.731,26.27,29.089,29.779,22.866,5.258,17.121,9.036,5.296,7.492,7.978,13.603,8.411,7.996,5.884,13.822,14.184,9.964,11.398,4.38,12.892,8.492,61.666,2.265,9.13,8.365,13.737,7.318,8.386,5.481,7.793,234.389,7.791,0.127,0.479,0.504,0.064,0.137,0.148,0,1,0,0,0,63.75,0,63.75,255,152.56227,-102.43772888183594
23855466,-73.99336,40.75031,13,8,1,23,Manhattan,Entire home/apt,2,1,1,1,Real Bed,1,0,0,1,0,0,9.9753,a few days or more,0,0,0,,70,,,4.406,18.739,12.908,9.634,2.192,14.842,20.712,18.852,20.032,22.922,22.679,13.778,4.098,8.045,0.688,3.835,1.814,1.18,4.478,1.39,1.729,3.5,4.885,5.096,1.068,2.341,4.777,3.923,0.986,70.065,6.871,0.163,0.764,4.615,1.922,2.16,3.649,1.64,242.82,1.517,0.194,0.22,0.344,0.135,0.18,0.181,0,1,0,0,0,35,1,35.0,70,205.44621,135.4462127685547
30283940,-73.97704,40.7425,0,12,1,23,Manhattan,Entire home/apt,2,1,1,1,Real Bed,1,1,100,1,0,0,1.1501,,0,0,0,Kips Bay,250,,,4.793,18.907,11.484,8.58,2.147,14.676,20.314,17.492,18.579,21.471,21.379,13.823,4.253,8.212,0.996,4.331,2.112,1.946,4.482,1.138,3.187,3.624,4.352,4.862,1.08,2.234,5.384,3.468,1.265,70.896,7.334,1.465,1.844,4.569,2.315,1.252,4.254,1.782,243.655,1.864,0.582,0.612,0.857,0.247,0.25,0.257,0,1,0,0,0,125,0,125.0,250,147.56041,-102.43959045410156
9362788,-74.01774,40.70941,2,3,1,9,Manhattan,Entire home/apt,7,2,2,5,Real Bed,4,0,0,1,0,0,1.7097,,0,0,0,,450,,,9.39,23.717,15.288,6.338,2.937,19.669,25.343,16.119,17.769,20.558,19.57,8.833,9.023,3.184,5.159,8.825,6.703,6.15,0.548,5.907,6.322,8.401,1.759,0.841,4.243,2.822,9.758,1.88,5.71,74.71,11.859,4.993,5.753,0.494,6.852,6.279,8.637,6.442,247.429,6.395,0.395,0.444,0.537,0.113,0.119,0.456,0,1,0,0,0,64.28571429,0,64.28571428571429,450,346.9599,-103.04010009765625
34751224,-73.98513,40.74708,8,15,1,24,Manhattan,Private room,4,1,1,2,Real Bed,4,0,0,0,1,0,9.9753,within an hour,3,0.73,0,,100,,,4.458,18.736,12.188,9.16,2.079,14.674,20.442,18.233,19.363,22.255,22.092,13.842,4.027,8.151,0.195,3.935,1.721,1.314,4.472,0.919,2.372,3.399,4.629,4.985,0.768,2.208,4.949,3.686,0.718,70.402,6.986,0.618,1.083,4.587,1.893,1.537,3.804,1.438,243.161,1.42,0.28,0.348,0.365,0.053,0.133,0.164,0,1,0,0,0,25,1,25.0,100,214.12393,114.12393188476562
3415102,-73.96321,40.7117,0,3,1,12,Brooklyn,Entire home/apt,5,2,3,3,Real Bed,1,48,93,1,0,0,0.9672,within a few hours,2,1,0,Williamsburg,500,,,8.172,21.705,10.777,5.163,3.576,17.065,22.189,13.887,15.046,17.934,17.762,12.178,7.518,7.298,4.532,7.794,5.668,5.563,4.218,4.712,6.7,6.931,2.926,3.897,3.961,3.48,8.858,2.852,4.883,74.309,10.657,4.856,5.422,4.156,5.877,4.419,7.769,5.339,247.056,5.455,0.591,0.821,0.984,0.348,0.351,0.474,1,0,0,0,0,100,1,100.0,500,316.31934,-183.6806640625
35005797,-73.96106,40.80154,2,16,1,10,Manhattan,Entire home/apt,8,2,5,4,Real Bed,6,2,100,1,0,0,0.8454,within an hour,3,1,0,Upper West Side,550,,,1.928,12.442,12.241,15.141,8.436,8.932,15.112,23.321,24.009,26.865,27.34,20.074,2.479,14.331,6.211,2.477,4.668,5.157,10.785,5.594,5.281,3.091,11.001,11.359,7.14,8.574,1.651,10.068,5.668,64.32,0.679,6.311,5.549,10.917,4.493,5.616,2.681,4.972,237.065,4.966,0.265,0.557,0.607,0.022,0.029,0.059,0,1,0,0,0,68.75,1,68.75,550,447.55344,-102.44656372070312
30716880,-73.99549,40.72246,9,4,1,19,Manhattan,Entire home/apt,6,1,2,3,Real Bed,4,23,95,1,0,0,1.6704,within an hour,3,1,1,Chinatown,228,,,7.332,21.58,13.176,6.691,0.943,17.393,22.999,16.215,17.598,20.461,19.92,11.109,6.877,5.545,3.051,6.806,4.592,4.144,1.83,3.703,4.729,6.246,1.784,2.147,2.13,0.792,7.807,0.823,3.591,73.167,9.858,3.047,3.808,1.888,4.767,3.967,6.663,4.297,245.92,4.293,0.14,0.276,0.279,0.172,0.375,0.429,0,1,0,0,0,38,1,38.0,228,380.6034,152.6033935546875
8369895,-73.99226,40.74451,5,11,1,23,Manhattan,Entire home/apt,6,1,3,3,Real Bed,1,25,97,1,0,0,1.73,within a few hours,2,1,0,Chelsea,299,,,4.944,19.263,12.773,8.984,1.581,15.274,21.076,18.233,19.439,22.326,22.047,13.275,4.573,7.562,0.749,4.391,2.253,1.709,3.928,1.566,2.368,3.955,4.25,4.503,0.434,1.725,5.364,3.29,1.278,70.707,7.441,0.58,1.345,4.055,2.398,2.198,4.225,2.01,243.462,1.944,0.188,0.29,0.315,0.263,0.29,0.309,0,1,0,0,0,49.83333333,0,49.833333333333336,299,420.12964,121.129638671875
16000062,-73.96195,40.6732,5,5,1,1,Brooklyn,Entire home/apt,4,1.5,2,2,Real Bed,1,0,0,1,0,0,0.9147,,0,0,0,Crown Heights,300,,,12.453,25.796,12.61,1.077,7.068,20.983,25.726,10.073,11.597,14.415,13.758,10.188,11.8,7.191,8.638,12.066,9.906,9.727,6.184,8.936,10.699,11.213,4.747,5.378,7.906,6.926,13.13,5.507,9.055,78.59,14.938,8.867,9.525,6.021,10.113,8.697,12.029,9.575,251.335,9.673,0.245,0.391,0.405,0.131,0.175,0.248,1,0,0,0,0,75,0,75.0,300,182.36996,-117.63003540039062
20953661,-73.7397,40.5975,0,2,0,0,Queens,Entire home/apt,5,2,3,3,Real Bed,1,0,0,1,0,0,1.2674,,0,0,0,,450,,,28.399,35.606,17.965,20.835,26.305,30.428,31.202,13.194,10.759,9.689,13.536,28.858,27.645,27.671,26.694,28.402,27.114,27.394,26.406,26.438,28.824,27.373,24.876,25.711,26.451,26.212,29.24,25.322,26.798,88.986,29.974,27.161,27.463,26.271,27.289,25.735,28.571,26.865,260.114,27.065,1.51,1.85,2.416,0.417,0.439,1.015,0,0,1,0,0,90,0,90.0,450,210.58864,-239.41136169433594
14353103,-73.95442,40.70805,4,1,0,8,Brooklyn,Private room,2,1,1,1,Real Bed,1,9,97,0,1,0,0.9672,within a few hours,2,1,0,Williamsburg,200,,,8.646,21.887,10.203,4.901,4.415,17.138,22.099,13.224,14.31,17.202,17.14,12.53,7.96,7.881,5.232,8.309,6.256,6.218,4.987,5.325,7.422,7.398,3.613,4.592,4.729,4.321,9.368,3.653,5.539,74.718,11.084,5.592,6.113,4.912,6.465,4.938,8.31,5.932,247.451,6.066,0.155,0.283,0.409,0.246,0.518,0.527,1,0,0,0,0,100,1,100.0,200,90.374466,-109.62553405761719
21967378,-73.9861,40.73025,2,18,1,19,Manhattan,Entire home/apt,4,1,2,3,Real Bed,1,0,0,1,0,0,1.1773,,0,0,0,East Village,349,,,6.28,20.462,12.289,7.327,0.948,16.23,21.826,16.584,17.831,20.713,20.383,12.279,5.782,6.713,2.065,5.781,3.545,3.186,2.987,2.61,4.036,5.151,2.805,3.307,1.246,0.941,6.81,1.906,2.568,72.275,8.819,2.212,2.914,3.056,3.733,2.804,5.666,3.233,245.034,3.259,0.289,0.385,0.419,0.188,0.198,0.223,0,1,0,0,0,87.25,0,87.25,349,237.68257,-111.31742858886719
4800921,-73.95026,40.71262,2,1,0,7,Brooklyn,Entire home/apt,14,2,4,10,Real Bed,8,14,96,1,0,0,0.9672,within an hour,3,0.92,0,Williamsburg,600,3750,,8.2,21.305,9.705,5.487,4.453,16.536,21.482,13.574,14.576,17.469,17.525,13.11,7.497,8.363,4.998,7.891,5.904,5.925,5.308,5.003,7.197,6.953,4.018,4.991,4.593,4.378,8.943,3.927,5.254,74.214,10.605,5.398,5.86,5.249,6.111,4.545,7.91,5.587,246.938,5.736,0.099,0.16,0.566,0.19,0.505,0.511,1,0,0,0,0,42.85714286,1,42.857142857142854,600,432.90585,-167.09414672851562
3237602,-73.95891,40.72123,1,0,1,18,Brooklyn,Entire home/apt,6,2,3,4,Real Bed,6,0,0,1,0,0,0.9601,,0,0,0,Williamsburg,270,1890,7500,7.145,20.586,10.164,6.26,3.409,15.952,21.121,14.726,15.767,18.66,18.652,13.135,6.469,8.048,3.795,6.799,4.747,4.735,4.669,3.826,5.994,5.898,3.623,4.535,3.41,3.355,7.859,3.26,4.06,73.25,9.602,4.197,4.659,4.648,4.955,3.424,6.797,4.424,245.991,4.564,0.469,0.746,1.079,0.709,0.722,0.841,1,0,0,0,0,45,0,45.0,270,399.76715,129.76715087890625
13544302,-73.98174,40.74564,1,16,1,23,Manhattan,Entire home/apt,8,1,4,4,Real Bed,1,1,100,1,0,0,9.9753,within a few hours,2,0.92,0,Murray Hill,250,,,4.531,18.755,11.893,8.964,2.107,14.626,20.347,17.97,19.08,21.972,21.842,13.871,4.052,8.207,0.47,4.032,1.795,1.501,4.499,0.877,2.668,3.421,4.546,4.963,0.84,2.222,5.066,3.621,0.838,70.555,7.069,0.946,1.342,4.604,1.985,1.336,3.924,1.484,243.314,1.513,0.057,0.356,0.586,0.145,0.191,0.193,0,1,0,0,0,31.25,1,31.25,250,516.2431,266.24310302734375
22081871,-73.94695,40.72397,1,2,0,12,Brooklyn,Entire home/apt,4,1,2,2,Real Bed,1,1,100,1,0,0,0.9601,within a few hours,2,1,0,Greenpoint,295,,,7.03,20.014,9.115,6.776,4.313,15.262,20.282,14.684,15.571,18.46,18.67,14.101,6.307,9.089,4.26,6.763,4.909,5.043,5.718,4.088,6.418,5.79,4.663,5.585,4.077,4.279,7.799,4.31,4.405,72.956,9.385,4.727,5.055,5.699,5.109,3.507,6.81,4.611,245.673,4.784,0.372,1.036,1.074,0.35,0.403,0.562,1,0,0,0,0,73.75,0,73.75,295,192.70915,-102.29084777832031
32678727,-73.9882,40.75821,12,4,2,20,Manhattan,Private room,2,1,1,1,Real Bed,2,0,0,0,1,0,9.9753,within an hour,3,0.99,0,,249,,,3.427,17.76,12.587,10.422,3.141,13.897,19.809,19.469,20.562,23.455,23.342,14.756,3.145,9.02,1.07,2.855,0.959,0.27,5.455,1.111,1.29,2.564,5.803,6.06,1.906,3.286,3.807,4.845,0.75,69.173,5.894,0.988,0.218,5.591,1.008,1.887,2.673,0.928,241.93,0.729,0.164,0.298,0.33,0.182,0.353,0.473,0,1,0,0,0,124.5,1,124.5,249,132.21272,-116.78727722167969
32678718,-73.98903,40.75781,12,3,2,20,Manhattan,Private room,4,1,1,2,Real Bed,2,0,0,0,1,0,9.9753,within an hour,3,0.99,0,,499,,,3.501,17.832,12.649,10.388,3.081,13.977,19.891,19.456,20.558,23.451,23.324,14.682,3.224,8.945,1.045,2.926,1.041,0.35,5.388,1.148,1.26,2.646,5.75,5.997,1.858,3.227,3.87,4.791,0.768,69.219,5.961,0.927,0.161,5.524,1.091,1.934,2.739,1,241.977,0.805,0.081,0.309,0.311,0.1,0.286,0.428,0,1,0,0,0,124.75,1,124.75,499,209.1512,-289.8488006591797
22479006,-73.96943,40.68853,2,8,1,5,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,37,99,1,0,0,1.8669,within an hour,3,1,1,Fort Greene,260,,,10.738,24.322,12.246,2.557,5.258,19.63,24.607,11.85,13.286,16.131,15.57,10.304,10.108,6.335,6.838,10.328,8.142,7.935,4.584,7.168,8.883,9.508,3.078,3.848,6.092,5.118,11.39,3.747,7.268,76.888,13.246,7.054,7.721,4.436,8.348,6.98,10.276,7.811,249.642,7.9,0.224,0.466,0.525,0.087,0.121,0.126,1,0,0,0,0,130,1,130.0,260,143.6136,-116.38639831542969
32661291,-73.98298,40.76829,8,16,1,20,Manhattan,Private room,2,1,1,1,Real Bed,1,11,96,0,1,0,4.3095,within an hour,3,1,1,Garden Hills/Buckhead Village/Peachtree Park,275,,,2.241,16.567,12.392,11.48,4.338,12.779,18.758,20.338,21.336,24.228,24.255,15.946,2.058,10.206,2.175,1.657,0.879,1.06,6.659,1.798,1.55,1.564,6.978,7.26,3.075,4.481,2.607,6.025,1.683,68.04,4.69,2.19,1.422,6.795,0.681,2.284,1.469,1.19,240.799,1.055,0.089,0.105,0.448,0.146,0.147,0.162,0,1,0,0,0,137.5,1,137.5,275,127.72854,-147.2714614868164
29535938,-73.98942,40.76328,2,7,2,19,Manhattan,Private room,2,1,1,1,Real Bed,1,2,100,0,1,0,4.3095,within a day,1,0.6,0,Hell's Kitchen,225,,,3.008,17.32,12.792,10.994,3.67,13.557,19.529,20.027,21.103,23.996,23.906,15.196,2.829,9.453,1.643,2.415,1.01,0.607,5.944,1.562,0.973,2.304,6.351,6.575,2.465,3.818,3.31,5.391,1.275,68.612,5.416,1.52,0.77,6.085,0.937,2.26,2.198,1.158,241.369,0.943,0.304,0.5,0.582,0.017,0.24,0.293,0,1,0,0,0,112.5,0,112.5,225,111.41603,-113.58396911621094
1906604,-73.99586,40.76019,0,7,2,19,Manhattan,Entire home/apt,4,2,2,2,Real Bed,1,8,100,1,0,0,1.8733,,0,0,0,Hell's Kitchen,499,,,3.614,17.892,13.26,10.753,3.268,14.182,20.167,19.935,21.078,23.97,23.777,14.636,3.467,8.892,1.54,3.013,1.539,0.915,5.452,1.779,0.66,2.946,5.974,6.123,2.183,3.419,3.85,5.012,1.385,68.976,5.964,1.22,0.714,5.601,1.519,2.566,2.774,1.583,241.728,1.371,0.607,0.699,0.869,0.035,0.097,0.242,0,1,0,0,0,124.75,0,124.75,499,363.31918,-135.68081665039062
30570943,-73.9919,40.75833,11,5,2,20,Manhattan,Entire home/apt,6,2,2,5,Real Bed,4,11,88,1,0,0,9.9753,within an hour,3,0.89,0,Mid-Wilshire,240,,,3.579,17.901,12.897,10.486,3.093,14.099,20.039,19.608,20.73,23.622,23.464,14.613,3.351,8.871,1.19,2.992,1.249,0.574,5.355,1.388,1.039,2.791,5.784,5.991,1.923,3.241,3.899,4.822,0.993,69.17,6.003,0.959,0.325,5.497,1.272,2.18,2.784,1.239,241.925,1.037,0.215,0.502,0.544,0.043,0.174,0.335,0,1,0,0,0,40,1,40.0,240,474.72757,234.72756958007812
339456,-73.9655,40.79526,2,17,1,16,Manhattan,Entire home/apt,4,2,2,4,Real Bed,2,23,99,1,0,0,0.8454,within a few hours,2,0.86,0,Upper West Side,387,2275,6000,1.155,13.233,12.184,14.429,7.65,9.66,15.803,22.736,23.481,26.347,26.741,19.282,1.783,13.539,5.43,1.687,3.893,4.368,9.995,4.83,4.506,2.365,10.228,10.575,6.357,7.789,0.915,9.292,4.889,65.019,1.387,5.522,4.758,10.128,3.714,4.893,1.89,4.201,237.77,4.188,0.353,0.407,0.525,0.176,0.243,0.266,0,1,0,0,0,96.75,0,96.75,387,269.63422,-117.36578369140625
23078446,-73.97672,40.7457,1,13,1,22,Manhattan,Entire home/apt,4,1,1,2,Real Bed,3,12,85,1,0,0,1.1501,within an hour,3,0.8,0,Murray Hill,329,,,4.437,18.571,11.472,8.933,2.398,14.37,20.041,17.81,18.875,21.768,21.706,14.124,3.904,8.491,0.811,3.974,1.757,1.629,4.766,0.783,2.937,3.274,4.692,5.177,1.208,2.499,5.027,3.796,0.953,70.54,6.978,1.33,1.576,4.86,1.962,0.978,3.899,1.427,243.298,1.516,0.453,0.64,0.676,0.089,0.148,0.182,0,1,0,0,0,82.25,1,82.25,329,211.21591,-117.78408813476562
21727407,-74.00332,40.71994,10,4,1,18,Manhattan,Entire home/apt,6,2,2,3,Real Bed,4,21,94,1,0,0,1.7097,within an hour,3,0.93,0,East New York,350,,,7.822,22.12,13.871,6.679,1.311,18.005,23.656,16.332,17.797,20.643,19.968,10.489,7.411,4.871,3.547,7.276,5.1,4.595,1.14,4.26,4.993,6.783,1.583,1.618,2.618,1.177,8.249,0.771,4.098,73.475,10.327,3.454,4.224,1.223,5.262,4.597,7.111,4.823,246.22,4.795,0.138,0.189,0.292,0.195,0.314,0.408,0,1,0,0,0,58.33333333,1,58.333333333333336,350,465.5093,115.50930786132812
10038170,-73.94354,40.72917,0,2,0,14,Queens,Entire home/apt,4,1,1,2,Real Bed,1,1,100,1,0,0,0.9601,within an hour,3,1,0,Greenpoint,350,,,6.558,19.382,8.737,7.413,4.536,14.618,19.644,15.159,15.976,18.859,19.164,14.692,5.82,9.602,4.151,6.329,4.602,4.817,6.143,3.859,6.242,5.332,5.181,6.075,4.112,4.523,7.347,4.748,4.216,72.383,8.86,4.649,4.883,6.139,4.793,3.195,6.4,4.324,245.092,4.512,0.824,0.951,1.52,0.35,0.491,0.839,0,0,1,0,0,87.5,1,87.5,350,173.41472,-176.5852813720703
17944802,-73.97151,40.74391,0,7,1,22,Manhattan,Entire home/apt,4,1,1,2,Real Bed,1,13,100,1,0,0,1.1501,within a day,1,0.7,0,Murray Hill,350,,,4.587,18.579,11.023,8.716,2.617,14.283,19.878,17.461,18.488,21.381,21.377,14.232,3.996,8.651,1.293,4.168,2.022,2.023,4.919,1.09,3.389,3.378,4.693,5.259,1.566,2.697,5.23,3.843,1.372,70.732,7.115,1.811,2.025,4.999,2.231,0.88,4.126,1.695,243.488,1.828,0.919,0.922,0.983,0.033,0.131,0.195,0,1,0,0,0,87.5,1,87.5,350,194.41812,-155.58187866210938
31057368,-73.92612,40.69577,2,6,0,0,Brooklyn,Entire home/apt,4,1,2,3,Real Bed,1,1,100,1,0,0,0.9855,,0,0,0,Bushwick,250,,,10.548,22.733,8.695,4.984,7.156,17.706,22.08,11.197,11.987,14.873,15.228,13.928,9.804,10.012,7.731,10.321,8.5,8.602,7.588,7.657,9.926,9.325,6.112,7.064,7.359,7.067,11.341,6.33,7.945,76.14,12.802,8.15,8.574,7.488,8.702,7.101,10.385,8.199,248.795,8.367,0.256,0.353,0.629,0.22,0.334,0.399,1,0,0,0,0,62.5,0,62.5,250,125.64684,-124.35315704345703
1864061,-73.99736,40.75562,4,6,1,21,Manhattan,Entire home/apt,4,2,2,2,Real Bed,3,41,98,1,0,0,1.8733,within a day,1,1,0,Hell's Kitchen,525,,,4.091,18.393,13.308,10.284,2.757,14.634,20.586,19.531,20.711,23.601,23.353,14.128,3.892,8.384,1.258,3.496,1.782,1.093,4.928,1.731,1.061,3.339,5.465,5.601,1.737,2.909,4.36,4.504,1.299,69.489,6.474,0.817,0.705,5.077,1.818,2.54,3.27,1.729,242.239,1.543,0.384,0.499,0.669,0.119,0.189,0.277,0,1,0,0,0,131.25,0,131.25,525,354.20386,-170.796142578125
13236366,-73.97691,40.78396,3,26,1,19,Manhattan,Entire home/apt,4,2,2,2,Real Bed,1,3,100,1,0,0,0.7795,within a day,1,0.87,1,Murray Hill,171,,,0.737,14.804,12.476,13.182,6.154,11.207,17.304,21.806,22.685,25.569,25.769,17.719,1.254,11.975,3.973,0.406,2.5,2.872,8.467,3.473,2.93,1.439,8.784,9.076,4.885,6.297,0.792,7.835,3.454,66.286,2.886,4.005,3.235,8.605,2.3,3.714,0.357,2.828,239.045,2.768,0.253,0.49,0.524,0.078,0.113,0.131,0,1,0,0,0,42.75,0,42.75,171,284.99625,113.99624633789062
16314979,-73.98653,40.69899,9,9,2,7,Brooklyn,Entire home/apt,4,2,2,2,Real Bed,1,0,0,1,0,0,2.1164,,0,0,0,Downtown Brooklyn,180,,,9.697,23.686,13.091,3.98,3.655,19.216,24.498,13.609,15.111,17.943,17.248,9.76,9.143,5.011,5.541,9.224,6.989,6.662,2.735,6.027,7.416,8.518,1.227,2.035,4.691,3.506,10.267,1.989,6.035,75.751,12.237,5.656,6.383,2.591,7.184,6.027,9.126,6.667,248.51,6.715,0.089,0.339,0.578,0.129,0.282,0.29,1,0,0,0,0,45,0,45.0,180,284.81406,104.81405639648438
25547839,-73.99805,40.76243,0,6,2,19,Manhattan,Entire home/apt,3,1,1,2,Real Bed,2,26,97,1,0,0,4.3095,within an hour,3,0.9,0,Hell's Kitchen,299,,,3.554,17.776,13.486,11.035,3.515,14.139,20.158,20.239,21.387,24.278,24.077,14.774,3.474,9.032,1.85,2.949,1.72,1.157,5.647,2.063,0.351,2.99,6.222,6.34,2.472,3.667,3.725,5.262,1.681,68.735,5.838,1.516,1.015,5.801,1.666,2.837,2.689,1.81,241.484,1.593,0.797,0.903,1.016,0.223,0.343,0.356,0,1,0,0,0,99.66666667,1,99.66666666666667,299,197.32968,-101.67031860351562
26359622,-73.98339,40.72119,4,15,1,18,Manhattan,Entire home/apt,3,1,1,2,Real Bed,1,30,97,1,0,0,1.2624,within an hour,3,1,1,,79,,,7.218,21.295,12.192,6.295,1.59,16.949,22.42,15.586,16.874,19.751,19.367,11.657,6.68,6.261,3.077,6.742,4.506,4.195,2.676,3.546,5.066,6.052,2.01,2.729,2.279,1.484,7.784,1.312,3.557,73.276,9.76,3.245,3.94,2.684,4.702,3.597,6.644,4.185,246.036,4.233,0.467,0.491,0.604,0.076,0.219,0.312,0,1,0,0,0,26.33333333,1,26.333333333333332,79,190.86903,111.86903381347656
